ID	DOCULECT	CONCEPT	VALUE	FORM	TOKENS	NOTE	LANGUAGE_FAMILY	BORROWED	BORROWED_SCORE	BORROWED_BASE	AGE	AGE_SCORE	DONOR_LANGUAGE	DONOR_VALUE
129	Portuguese	MARRIED WOMAN	casada	casada	k a z a d ɐ		Indo-European							
1806	Spanish	MARRIED WOMAN	mujer casada	mujer_casada	m u x ɛ ɾ + k a s a ð a		Indo-European							
3549	Yaqui	MARRIED WOMAN	kunala	kunala	k u n a l a		Uto-Aztecan	False	0.0		Proto-Uto-Aztecan	1.0		
6261	Qeqchi	MARRIED WOMAN	sumsuukil	sumsuukil	s u m s uː k i l		Mayan	False	0.0		Q'eqchi'	1.0		
8045	Otomi	MARRIED WOMAN	‘be̲hñä	‘be̲hñä	ˀb æ h ɲ ɐ		Otomanguean	False	0.0		modern	0.6		
10247	ImbaburaQuechua	MARRIED WOMAN	kazarashka warmi	kazarashka_warmi	k a z a ɾ a ʃ k a + w a ɾ m i		Quechuan	False	0.0		Late Colonial	0.9		
11403	Wichi	MARRIED WOMAN	atsinha lach’efwa ihi	atsinha_lach’efwa_ihi	a ts i n̥ a + l a tʃ ʔ e fʷ a + i h i		Matacoan	False	0.0		1850-1900	0.8		
12654	Mapudungun	MARRIED WOMAN	fütangen zomo	fütangen_zomo	f ɨ t a ŋ e n + z o m o		Araucanian	False	0.0		Pre-1606	1.0		
121	Portuguese	MARRY	casar	casar	k a z a ʁ		Indo-European							
1798	Spanish	MARRY	casarse	casarse	k a s a ɾ s e		Indo-European							
3541	Yaqui	MARRY	juube	juube	j uː b e		Uto-Aztecan	False	0.0		Proto-Uto-Aztecan	1.0		
3542	Yaqui	MARRY	kuuna	kuuna	k uː n a		Uto-Aztecan	False	0.0		Proto-Uto-Aztecan	1.0		
4978	ZinacantanTzotzil	MARRY	7ik’ (2)	7ik’	ʔ i kʼ		Mayan	False	0.0		Proto-Tzeltalan	1.0		
4979	ZinacantanTzotzil	MARRY	7ik’ baik	7ik’_baik	ʔ i kʼ + ɓ a i k		Mayan	False	0.0		Proto-Tzotzil	1.0		
4980	ZinacantanTzotzil	MARRY	nupun	nupun	n u p u n		Mayan	False	0.25		Proto-Greater Tzeltalan	1.0		
6253	Qeqchi	MARRY	k’am	k’am	kʼ a m		Mayan	False	0.0		proto-Mayan (not Huastec)	1.0		
6254	Qeqchi	MARRY	sumlaak	sumlaak	s u m l aː kʰ		Mayan	False	0.0		Q'eqchi'	1.0		
8036	Otomi	MARRY	nthäti	nthäti	n θ ɐ t̪ i		Otomanguean	False	0.0		Urbano (1605)	0.9		
10241	ImbaburaQuechua	MARRY	kazarana	kazarana	k a z a ɾ a n a		Quechuan	True	1.0		Late Colonial	0.9	Spanish	casarse
11398	Wichi	MARRY	tawhayey	tawhayey	t a w̥ a j e j		Matacoan	False	0.0		1850-1900	0.8		
12647	Mapudungun	MARRY	kurengen	kurengen	k u ɻ e ŋ e n		Araucanian	False	0.0		Pre-1606	1.0		
12648	Mapudungun	MARRY	fütangen	fütangen	f ɨ t a ŋ e n		Araucanian	False	0.0		Pre-1606	1.0		
12649	Mapudungun	MARRY	kuretun	kuretun	k u ɻ e t u n		Araucanian	False	0.0		Pre-1606	1.0		
731	Portuguese	MASON	pedreiro	pedreiro	p e d ɾ ei ɾ u		Indo-European							
2421	Spanish	MASON	albaɲil	albaɲil	a l β a ɲ i l		Indo-European							
2422	Spanish	MASON	masón	masón	m a s o n		Indo-European							
4085	Yaqui	MASON	albanyil	albanyil	a l b a n j i l		Uto-Aztecan	True	1.0		Modern	0.7	Spanish	albañil
5478	ZinacantanTzotzil	MASON	7alvanil	7alvanil	ʔ a l v a n i l		Mayan	True	1.0		colonial	0.5	Spanish	albañil
6876	Qeqchi	MASON	aj tz’ak	aj_tz’ak	a x + tsʼ a kʰ		Mayan	False	0.0		Q'eqchi'	1.0		
8775	Otomi	MASON	gädo	gädo	g ɐ d o		Otomanguean	False	0.0		modern	0.6		
8776	Otomi	MASON	hyoku̲nguu	hyoku̲nguu	h j o k u n g uː		Otomanguean	False	0.0			0.5		
8777	Otomi	MASON	hyonguu	hyonguu	h j o n g uː		Otomanguean	False	0.0			0.5		
10669	ImbaburaQuechua	MASON	albañil	albañil	a l b a ɲ i l		Quechuan	True	1.0		Early Republic	0.8	Spanish	albañil
1004	Portuguese	MAST	mastro	mastro	m a ʃ t ɾ u		Indo-European							
2721	Spanish	MAST	mástil	mástil	m a s t i l		Indo-European							
4313	Yaqui	MAST	majtil	majtil	m a j t i l		Uto-Aztecan	True	1.0		Modern	0.7	Spanish	mástil
9195	Otomi	MAST	njwäni zaa	njwäni_zaa	n xʷ ɐ n i + z aː		Otomanguean	False	0.0			0.5		
12052	Wichi	MAST	wanderaw’et	wanderaw’et	w a n d e r a w ʔ e t		Matacoan	True	1.0	wandera<bandera  ‘flag’	1940-present	0.7	Spanish	bandera
1535	Portuguese	MASTER	senhor	senhor	s e ɲ ɔ ʁ		Indo-European							
1536	Portuguese	MASTER	patrão	patrão	p a t ɾ ɐ̃ũ		Indo-European							
1537	Portuguese	MASTER	dono	dono	d ɔ n u		Indo-European							
3302	Spanish	MASTER	amo	amo	a m o		Indo-European							
3303	Spanish	MASTER	dueɲo	dueɲo	d w e ɲ o		Indo-European							
3304	Spanish	MASTER	patrón	patrón	p a t ɾ o n		Indo-European							
4777	Yaqui	MASTER	teeko	teeko	t eː k o		Uto-Aztecan	False	0.0		Proto-Sonoran	1.0		
7787	Qeqchi	MASTER	aj eechal re	aj_eechal_re	a x + eː tʃ a l + ɾ e		Mayan	False	0.0		Q'eqchi'	1.0		
9954	Otomi	MASTER	hmu	hmu	h m u		Otomanguean	False	0.0		Urbano (1605)	0.9		
9955	Otomi	MASTER	ndä (2)	ndä	n d ɐ		Otomanguean	False	0.0		modern	0.6		
11241	ImbaburaQuechua	MASTER	amu	amu	a m u		Quechuan	True	1.0		Early Republic	0.8	Spanish	amo
12463	Wichi	MASTER	lawekw	lawekw	l a w e kʷ		Matacoan	False	0.0		1850-1900	0.8		
13720	Mapudungun	MASTER	ngen	ngen	ŋ e n		Araucanian	False	0.0		Pre-1606	1.0		
894	Portuguese	MAT	tapete	tapete	t a p ɛ tʃ i		Indo-European							
2606	Spanish	MAT	estera	estera	ɛ s t ɛ ɾ a		Indo-European							
4214	Yaqui	MAT	jipetam	jipetam	j i p e t a m		Uto-Aztecan	False	0.0		Proto-Cahitan	1.0		
5589	ZinacantanTzotzil	MAT	pop	pop	pʰ o p		Mayan	False	0.0		Proto-Mayan	1.0		
7053	Qeqchi	MAT	aj	aj	a x		Mayan	False	0.0		proto-Mayan (not Huastec)	1.0		
7054	Qeqchi	MAT	poop	poop	p oː pʰ		Mayan	False	0.0		proto-Mayan (not Huastec)	1.0		
9028	Otomi	MAT	t'olo fidi	t'olo_fidi	t̪ʼ o l o + f i d i		Otomanguean	False	0.0			0.5		
10776	ImbaburaQuechua	MAT	ishtira	ishtira	i ʃ t i ɾ a		Quechuan	True	1.0		Late Colonial	0.9	Spanish	estera
97	Portuguese	MATCH	fósforo	fósforo	f ɔ ʃ f u ɾ u		Indo-European							
1777	Spanish	MATCH	fósforo	fósforo	f o s f o ɾ o		Indo-European							
1778	Spanish	MATCH	cerilla	cerilla	s ɛ ɾ i ʝ a		Indo-European							
3524	Yaqui	MATCH	seriom	seriom	s e r i o m		Uto-Aztecan	True	1.0		Modern	0.7	Spanish	cerillo
3525	Yaqui	MATCH	pojporo	pojporo	p o j p o r o		Uto-Aztecan	True	1.0		Colonial	0.9	Spanish	fósforo
4959	ZinacantanTzotzil	MATCH	posporo	posporo	pʰ o s p o ɾ o		Mayan	True	1.0		colonial	0.5	Spanish	fósforo
4960	ZinacantanTzotzil	MATCH	serio	serio	s e ɾ i o		Mayan	True	1.0		colonial	0.5	Spanish	cerio
6230	Qeqchi	MATCH	poos	poos	p oː s		Mayan	True	1.0		Later Post-Conquest Q’eqchi’	0.9	Spanish	fósforo
8014	Otomi	MATCH	mfe̲ts'i	mfe̲ts'i	m f æ tsʼ i		Otomanguean	False	0.0			0.5		
8015	Otomi	MATCH	nthe̲ti	nthe̲ti	n θ æ t̪ i		Otomanguean	False	0.0			0.5		
8016	Otomi	MATCH	nts'o̲ke	nts'o̲ke	n tsʼ ə k e		Otomanguean	False	0.0			0.5		
8017	Otomi	MATCH	siriyo	siriyo	s i r i j o		Otomanguean	True	1.0		modern	0.6	Spanish	cerillo
8018	Otomi	MATCH	seriyo	seriyo	s e r i j o		Otomanguean	True	1.0		modern	0.6	Spanish	cerillo
10225	ImbaburaQuechua	MATCH	fúsfuru	fúsfuru	ɸ u s ɸ u ɾ u		Quechuan	True	1.0		Contemporary	0.7	Spanish	fósforo
11383	Wichi	MATCH	fwufwulu	fwufwulu	fʷ u fʷ u l u		Matacoan	True	1.0		1940-present	0.7	Spanish	fósforo
12625	Mapudungun	MATCH	kütral	kütral	k ɨ ʈʂ a l		Araucanian	False	0.0		Pre-1606	1.0		
12626	Mapudungun	MATCH	foforo	foforo	f o f o ɻ o		Araucanian	True	1.0		Post-1606	0.9	Spanish	fósforo
153	Portuguese	MATERNAL AUNT (MOTHER'S SISTER)	irmã	irmã	i ʁ m ɐ̃		Indo-European							
1833	Spanish	MATERNAL AUNT (MOTHER'S SISTER)	hermana de la madre	hermana_de_la_madre	ɛ ɾ m a n a + ð e + l a + m a ð ɾ e		Indo-European							
3583	Yaqui	MATERNAL AUNT (MOTHER'S SISTER)	chi’ila	chi’ila	tʃ i ʔ i l a		Uto-Aztecan	False	0.0		Proto-Uto-Aztecan	1.0		
3584	Yaqui	MATERNAL AUNT (MOTHER'S SISTER)	ne’esa	ne’esa	n e ʔ e s a		Uto-Aztecan	False	0.0		Proto-Uto-Aztecan	1.0		
6287	Qeqchi	MATERNAL AUNT (MOTHER'S SISTER)	xchaq’na’ na’	xchaq’na’_na’	ʃ tʃ a qʼ n a ʔ + n a ʔ		Mayan	False	0.0		Q'eqchi'	1.0		
8082	Otomi	MATERNAL AUNT (MOTHER'S SISTER)	zitsí	zitsí	z i ts i		Otomanguean	False	0.0		Urbano (1605)	0.9		
10268	ImbaburaQuechua	MATERNAL AUNT (MOTHER'S SISTER)	tiya	tiya	t i j a		Quechuan	True	1.0		Early Republic	0.8	Spanish	tía
11422	Wichi	MATERNAL AUNT (MOTHER'S SISTER)	towit’uj	towit’uj	t o w i t ʔ u x		Matacoan	False	0.0		1850-1900	0.8		
12695	Mapudungun	MATERNAL AUNT (MOTHER'S SISTER)	ñukentu	ñukentu	ɲ u k e n t u		Araucanian	False	0.0		Pre-1606	1.0		
12696	Mapudungun	MATERNAL AUNT (MOTHER'S SISTER)	kaka	kaka	k a k a		Araucanian	False	0.75		Post-1606	0.9	Quechua	kaka
150	Portuguese	MATERNAL UNCLE (MOTHER'S BROTHER)	irmão	irmão	i ʁ m ɐ̃ũ		Indo-European							
1830	Spanish	MATERNAL UNCLE (MOTHER'S BROTHER)	hermano de la madre	hermano_de_la_madre	ɛ ɾ m a n o + ð e + l a + m a ð ɾ e		Indo-European							
3578	Yaqui	MATERNAL UNCLE (MOTHER'S BROTHER)	jaabi	jaabi	j aː b i		Uto-Aztecan	False	0.0		Proto-Uto-Aztecan	1.0		
6284	Qeqchi	MATERNAL UNCLE (MOTHER'S BROTHER)	ikan	ikan	i k a n		Mayan	False	0.0		proto-Mayan	1.0		
8077	Otomi	MATERNAL UNCLE (MOTHER'S BROTHER)	'we	'we	ˀw e		Otomanguean	False	0.0		Urbano (1605)	0.9		
8078	Otomi	MATERNAL UNCLE (MOTHER'S BROTHER)	tiyo	tiyo	t̪ i j o		Otomanguean	True	1.0		modern	0.6	Spanish	tío
10265	ImbaburaQuechua	MATERNAL UNCLE (MOTHER'S BROTHER)	tiyu (2)	tiyu	t i j u		Quechuan	True	1.0		Early Republic	0.8	Spanish	tío
11419	Wichi	MATERNAL UNCLE (MOTHER'S BROTHER)	towithuk	towithuk	t o w i tʰ u k		Matacoan	False	0.0		1850-1900	0.8		
12693	Mapudungun	MATERNAL UNCLE (MOTHER'S BROTHER)	weku	weku	w e k u		Araucanian	False	0.0		Pre-1606	1.0		
597	Portuguese	MEAD	mulso	mulso	m uu s u		Indo-European							
598	Portuguese	MEAD	hidromel	hidromel	i d ɾ o m ɛu		Indo-European							
2290	Spanish	MEAD	aguamiel	aguamiel	a ɣ w a m j ɛ l		Indo-European							
3971	Yaqui	MEAD	ku’uba’a	ku’uba’a	k u ʔ u b a ʔ a		Uto-Aztecan	False	0.0		Modern	0.7		
8619	Otomi	MEAD	t’afi ‘wada	t’afi_‘wada	t̪ ʔ a f i + ˀw a d a		Otomanguean	False	0.0		Urbano (1605)	0.9		
10587	ImbaburaQuechua	MEAD	mishki yaku	mishki_yaku	m i ʃ k i + j a k u		Quechuan	False	0.0		Pre-Inca	1.0		
544	Portuguese	MEAL	refeição	refeição	ʁ e f ei s ɐ̃ũ		Indo-European							
2241	Spanish	MEAL	comida	comida	k o m i ð a		Indo-European							
3924	Yaqui	MEAL	bwa’ame	bwa’ame	bʷ a ʔ a m e		Uto-Aztecan	False	0.0		Modern	0.7		
5342	ZinacantanTzotzil	MEAL	ve7el	ve7el	v e ʔ e l		Mayan	False	0.0		Proto-Tzeltalan	1.0		
5343	ZinacantanTzotzil	MEAL	ve7lil	ve7lil	v e ʔ l i l		Mayan	False	0.0		Proto-Tzeltalan	1.0		
6697	Qeqchi	MEAL	tzakahem	tzakahem	t z a k a h e m		Mayan	False	0.0		Q'eqchi'	1.0		
6698	Qeqchi	MEAL	tzekeem	tzekeem	t z e k eː m		Mayan	False	0.0		Q'eqchi'	1.0		
6699	Qeqchi	MEAL	tib'el wa	tib'el_wa	t i ɓ e l + w a		Mayan	False	0.0		Q'eqchi'	1.0		
6700	Qeqchi	MEAL	wa	wa	w a		Mayan	False	0.0		proto-Mayan (not Huastec)	1.0		
8563	Otomi	MEAL	nts’i	nts’i	n tsʼ i		Otomanguean	False	0.0		Urbano (1605)	0.9		
8564	Otomi	MEAL	hñuni	hñuni	h ɲ u n i		Otomanguean	False	0.0		Urbano (1605)	0.9		
10548	ImbaburaQuechua	MEAL	mikuna	mikuna	m i k u n a		Quechuan	False	0.0		Pre-Inca	1.0		
11737	Wichi	MEAL	kumila	kumila	k u m i l a		Matacoan	True	1.0		1940-present	0.7	Spanish	comida
13014	Mapudungun	MEAL	iyael	iyael	i y a e l		Araucanian	False	0.0		Pre-1606	1.0		
1128	Portuguese	MEASURE	medir	medir	m e dʒ i ʁ		Indo-European							
2861	Spanish	MEASURE	medir	medir	m e ð i ɾ		Indo-European							
4416	Yaqui	MEASURE	tamachia	tamachia	t a m a tʃ i a		Uto-Aztecan	False	0.0		Proto-Cahitan	1.0		
4417	Yaqui	MEASURE	meriaroa	meriaroa	m e r i a r o a		Uto-Aztecan	True	1.0	-oa Nahuatl verbalizer suffix.	Colonial	0.9	Spanish	medir
5761	ZinacantanTzotzil	MEASURE	p’is	p’is	pʼ i s		Mayan	False	0.0		Proto-Mayan	1.0		
7315	Qeqchi	MEASURE	b’isok	b’isok	ɓ i s o kʰ		Mayan	False	0.0		proto-Mayan (not Huastec)	1.0		
9348	Otomi	MEASURE	e̲ni	e̲ni	æ n i		Otomanguean	False	0.0		Urbano (1605)	0.9		
10935	ImbaburaQuechua	MEASURE	midina	midina	m i d i n a		Quechuan	True	1.0		Contemporary	0.7	Spanish	medir
12150	Wichi	MEASURE	meli	meli	m e l i		Matacoan	True	1.0		1940-present	0.7	Spanish	medí
13419	Mapudungun	MEASURE	nufkütun	nufkütun	n u f k ɨ t u n		Araucanian	False	0.0		Pre-1606	1.0		
568	Portuguese	MEAT	carne	carne	k a ʁ n i		Indo-European							
2263	Spanish	MEAT	carne	carne	k a ɾ n e		Indo-European							
3942	Yaqui	MEAT	waakas	waakas	w aː k a s		Uto-Aztecan	True	1.0		Colonial	0.9	Spanish	vacas
5363	ZinacantanTzotzil	MEAT	bek’et	bek’et	ɓ e kʼ e tʰ		Mayan	False	0.0		Proto-Mayan	1.0		
5364	ZinacantanTzotzil	MEAT	ti7bol	ti7bol	t i ʔ ɓ o l		Mayan	False	0.0		Proto-Tzeltalan	1.0		
6729	Qeqchi	MEAT	tib’	tib’	t i ɓ		Mayan	False	0.0		proto-Mayan (not Huastec)	1.0		
8588	Otomi	MEAT	ngo̲	ngo̲	n g ə		Otomanguean	False	0.0		Urbano (1605)	0.9		
10565	ImbaburaQuechua	MEAT	aycha (2)	aycha	a j tʃ a		Quechuan	False	0.0		Pre-Inca	1.0		
11751	Wichi	MEAT	t’isan	t’isan	t ʔ i s a n		Matacoan	False	0.0		1850-1900	0.8		
13031	Mapudungun	MEAT	ilo	ilo	i l o		Araucanian	False	0.0		Pre-1606	1.0		
13032	Mapudungun	MEAT	charki	charki	tʃ a ɻ k i		Araucanian	False	0.75		Post-1606	0.9	Quechua	ch’arki
485	Portuguese	MEDICINE	medicamento	medicamento	m e dʒ i k ɐ m ẽ t u		Indo-European							
486	Portuguese	MEDICINE	remédio	remédio	ʁ e m ɛ d j u		Indo-European							
2182	Spanish	MEDICINE	medicina	medicina	m e ð i s i n a		Indo-European							
2183	Spanish	MEDICINE	remedio	remedio	r e m e ð j o		Indo-European							
3872	Yaqui	MEDICINE	jittoa	jittoa	j i t t o a		Uto-Aztecan	False	0.0		Proto-Cahitan	1.0		
5293	ZinacantanTzotzil	MEDICINE	poshil	poshil	pʰ o ʃ i l		Mayan	False	0.0		Proto-Tzeltalan	1.0		
6631	Qeqchi	MEDICINE	b'an	b'an	ɓ a n		Mayan	False	0.0		Q'eqchi'	1.0		
8482	Otomi	MEDICINE	'ñithi	'ñithi	ˀɲ i θ i		Otomanguean	False	0.0		Urbano (1605)	0.9		
10507	ImbaburaQuechua	MEDICINE	jambi	jambi	x a m b i		Quechuan	False	0.0		Pre-Inca	1.0		
11692	Wichi	MEDICINE	tokacha	tokacha	t o k a tʃ a		Matacoan	False	0.0		1850-1900	0.8		
12965	Mapudungun	MEDICINE	ḻaweṉ	ḻaweṉ	l̪ a w e n̪		Araucanian	False	0.0		Pre-1606	1.0		
1565	Portuguese	MEET	encontrar	encontrar	ẽ k õ t ɾ a ʁ		Indo-European							
3333	Spanish	MEET	encontrar	encontrar	e n k o n t ɾ a ɾ		Indo-European							
4794	Yaqui	MEET	tea	tea	t e a		Uto-Aztecan	False	0.0		Proto-Cahitan	1.0		
6085	ZinacantanTzotzil	MEET	nup	nup	n u p		Mayan	False	0.0		Proto-Greater Tzeltalan	1.0		
7805	Qeqchi	MEET	k'uluk ib'	k'uluk_ib'	k ʔ u l u k + i ɓ		Mayan	False	0.0		Q'eqchi'	1.0		
7806	Qeqchi	MEET	tawok	tawok	t a w o kʰ		Mayan	False	0.0		proto-Mayan	1.0		
9995	Otomi	MEET	nthe̲wi	nthe̲wi	n θ æ w i		Otomanguean	False	0.0			0.5		
9996	Otomi	MEET	nthe̲hu̲	nthe̲hu̲	n θ æ h u		Otomanguean	False	0.0			0.5		
11255	ImbaburaQuechua	MEET	tandanajuna	tandanajuna	t a n d a n a x u n a		Quechuan	False	0.0		Pre-Inca	1.0		
12477	Wichi	MEET	hiw’en (1)	hiw’en	h i w ʔ e n		Matacoan	False	0.0		1850-1900	0.8		
13735	Mapudungun	MEET	pen	pen	p e n		Araucanian	False	0.0		Pre-1606	1.0		
13736	Mapudungun	MEET	pezan	pezan	p e z a n		Araucanian	False	0.0		Pre-1606	1.0		
686	Portuguese	MEETING HOUSE	casa de reunião	casa_de_reunião	k a z ɐ + dʒ i + ʁ eu n i ɐ̃ũ		Indo-European							
2383	Spanish	MEETING HOUSE	casa de reunión	casa_de_reunión	k a s a + ð e + r e u n j o n		Indo-European							
4054	Yaqui	MEETING HOUSE	auritoorio	auritoorio	a u r i t oː r i o		Uto-Aztecan	True	1.0		Modern	0.7	Spanish	auditorio
4055	Yaqui	MEETING HOUSE	yaajiwa’apo	yaajiwa’apo	j aː j i w a ʔ a p o		Uto-Aztecan	False	0.0		Modern	0.7		
6832	Qeqchi	MEETING HOUSE	ch'utleb'aal	ch'utleb'aal	tʃʼ u t l e ɓ aː l		Mayan	False	0.0		Q'eqchi'	1.0		
8730	Otomi	MEETING HOUSE	nguu hmunts’i	nguu_hmunts’i	n g uː + h m u n tsʼ i		Otomanguean	False	0.0			0.5		
10645	ImbaburaQuechua	MEETING HOUSE	tantanajuna wasi	tantanajuna_wasi	t a n d a n a x u n a + w a s i		Quechuan	False	0.0		Early Republic	0.8		
11838	Wichi	MEETING HOUSE	toheseyw’et	toheseyw’et	t o h e s e j w ʔ e t		Matacoan	False	0.0		1940-present	0.7		
684	Portuguese	MEN'S HOUSE	casa de homens	casa_de_homens	k a z ɐ + dʒ i + ɔ m ẽ ʃ		Indo-European							
2381	Spanish	MEN'S HOUSE	casa de hombres	casa_de_hombres	k a s a + ð e + o m b ɾ e s		Indo-European							
8726	Otomi	MEN'S HOUSE	nguu ya ‘ñoho	nguu_ya_‘ñoho	n g uː + j a + ˀɲ o h o		Otomanguean	False	0.0			0.5		
1057	Portuguese	MERCHANT	negociante	negociante	n e ɡ o s i ɐ̃ tʃ i		Indo-European							
2782	Spanish	MERCHANT	comerciante	comerciante	k o m ɛ ɾ s j a n t e		Indo-European							
4355	Yaqui	MERCHANT	jita nenenkame	jita_nenenkame	j i t a + n e n e n k a m e		Uto-Aztecan	False	0.0		Modern	0.7		
5708	ZinacantanTzotzil	MERCHANT	hchonolahel	hchonolahel	h tʃʰ o n o l a h e l		Mayan	False	0.0		Proto-Tzotzil	1.0		
5709	ZinacantanTzotzil	MERCHANT	hp’olmahel	hp’olmahel	h pʼ o l m a h e l		Mayan	False	0.0		Proto-Tzotzil	1.0		
5710	ZinacantanTzotzil	MERCHANT	marchante	marchante	m a ɾ tʃʰ a n t e		Mayan	True	1.0		Later Colonial	0.9	Spanish	marchante
7243	Qeqchi	MERCHANT	k'ayinel	k'ayinel	k ʔ a j i n e l		Mayan	False	0.0		proto-Eastern Mayan	1.0		
9258	Otomi	MERCHANT	da̲i	da̲i	d ɔ i		Otomanguean	False	0.0		Urbano (1605)	0.9		
10884	ImbaburaQuechua	MERCHANT	nigusyante	nigusyante	n i g u s j a n d e		Quechuan	True	1.0		Contemporary	0.7	Spanish	negociante
12092	Wichi	MERCHANT	tienawu	tienawu	t i e n a w u		Matacoan	True	1.0	tiena<tienda  ‘market’	1940-present	0.7	Spanish	tienda
13365	Mapudungun	MERCHANT	ngillakafe	ngillakafe	ŋ i ʎ a k a f e		Araucanian	False	0.0		Pre-1606	1.0		
1252	Portuguese	MIDDAY	meio dia	meio_dia	m ei u + dʒ i ɐ		Indo-European							
2991	Spanish	MIDDAY	mediodía	mediodía	m e ð j o ð i a		Indo-European							
4539	Yaqui	MIDDAY	luulakateko	luulakateko	l uː l a k a t e k o		Uto-Aztecan	False	0.0		Modern	0.7		
5858	ZinacantanTzotzil	MIDDAY	7ol k’ak’al	7ol_k’ak’al	ʔ o l + kʼ a kʼ a l		Mayan	False	0.0		Proto-Tzeltalan	1.0		
5859	ZinacantanTzotzil	MIDDAY	7ol (2)	7ol	ʔ o l		Mayan	False	0.0		Proto-Tzotzil	1.0		
7489	Qeqchi	MIDDAY	jun wa’leb’	jun_wa’leb’	x u n + w a ʔ l e ɓ		Mayan	False	0.0		Q'eqchi'	1.0		
9521	Otomi	MIDDAY	made mpa	made_mpa	m a d e + m p a		Otomanguean	False	0.0		Urbano (1605)	0.9		
9522	Otomi	MIDDAY	huxadi	huxadi	h u x a d i		Otomanguean	False	0.0		Urbano (1605)	0.9		
11023	ImbaburaQuechua	MIDDAY	chaupi puncha	chaupi_puncha	tʃ a u p i + p u n dʒ a		Quechuan	False	0.0		Pre-Inca	1.0		
12236	Wichi	MIDDAY	lusi	lusi	l u s i		Matacoan	True	1.0		1940-present	0.7	Spanish	doce
13515	Mapudungun	MIDDAY	rangi antü	rangi_antü	ɻ a ŋ i + a n t ɨ		Araucanian	False	0.0		Pre-1606	1.0		
457	Portuguese	MIGHTY OR POWERFUL OR STRONG	forte	forte	f ɔ ʁ tʃ i		Indo-European							
458	Portuguese	MIGHTY OR POWERFUL OR STRONG	poderoso	poderoso	p o d e ɾ ɔ z u		Indo-European							
2154	Spanish	MIGHTY OR POWERFUL OR STRONG	fuerte	fuerte	f w ɛ ɾ t e		Indo-European							
2155	Spanish	MIGHTY OR POWERFUL OR STRONG	poderoso	poderoso	p o ð ɛ ɾ o s o		Indo-European							
592	Portuguese	MILK	leite	leite	l ei tʃ i		Indo-European							
2284	Spanish	MILK	leche	leche	l e tʃ e		Indo-European							
3964	Yaqui	MILK	kauwam	kauwam	k a u w a m		Uto-Aztecan	False	0.0		Proto-Cahitan	1.0		
5386	ZinacantanTzotzil	MILK	lech	lech	l e tʃʰ		Mayan	True	1.0		Earlier Colonial	0.9	Spanish	leche
6749	Qeqchi	MILK	leech	leech	l eː tʃ		Mayan	True	1.0		Post-Conquest Q’eqchi’	0.9	Spanish	leche
6750	Qeqchi	MILK	xya'al tu'	xya'al_tu'	ʃ j a ʔ a l + t u ʔ		Mayan	False	0.0		Q'eqchi'	1.0		
8612	Otomi	MILK	'ba	'ba	ˀb a		Otomanguean	False	0.0		Urbano (1605)	0.9		
10582	ImbaburaQuechua	MILK	lichi	lichi	l i tʃ i		Quechuan	True	1.0		Early Republic	0.8	Spanish	leche
11767	Wichi	MILK	letsi	letsi	l e ts i		Matacoan	True	1.0		1940-present	0.7	Spanish	leche
13045	Mapudungun	MILK	lichi	lichi	l i tʃ i		Araucanian	True	1.0		Post-1606	0.9	Spanish	leche
564	Portuguese	MILL	moinho	moinho	m oi ɲ u		Indo-European							
2260	Spanish	MILL	molino	molino	m o l i n o		Indo-European							
3939	Yaqui	MILL	moina	moina	m o i n a		Uto-Aztecan	True	1.0		Colonial	0.9	Spanish	molino
5361	ZinacantanTzotzil	MILL	mulino	mulino	m u l i n o		Mayan	True	1.0		Later Colonial	0.9	Spanish	molino
6726	Qeqchi	MILL	poch’leb’	poch’leb’	p o tʃʼ l e ɓ		Mayan	False	0.0		Q'eqchi'	1.0		
8585	Otomi	MILL	ju̲ni (2)	ju̲ni	x u n i		Otomanguean	False	0.0		Urbano (1605)	0.9		
10562	ImbaburaQuechua	MILL	kutana (2)	kutana	k u t a n a		Quechuan	False	0.0		Pre-Inca	1.0		
11747	Wichi	MILL	ihwokw lanek	ihwokw_lanek	i hʷ o kʷ + l a n e k		Matacoan	False	0.0		1940-present	0.7		
13029	Mapudungun	MILL	molinu	molinu	m o l i n u		Araucanian	True	1.0		Post-1883	0.8	Spanish	molino
1409	Portuguese	MIND	mente	mente	m ẽ tʃ i		Indo-European							
3157	Spanish	MIND	mente	mente	m e n t e		Indo-European							
3158	Spanish	MIND	pensamiento	pensamiento	p e n s a m j e n t o		Indo-European							
4664	Yaqui	MIND	kobanamyai	kobanamyai	k o b a n a m j a i		Uto-Aztecan	False	0.0		Colonial	0.9		
7664	Qeqchi	MIND	k'a'ux	k'a'ux	k ʔ a ʔ u ʃ		Mayan	False	0.0		Q'eqchi'	1.0		
9734	Otomi	MIND	mfeni	mfeni	m f e n i		Otomanguean	False	0.0		Urbano (1605)	0.9		
11140	ImbaburaQuechua	MIND	yuyay (2)	yuyay	j u j a j		Quechuan	False	0.0		Pre-Inca	1.0		
12357	Wichi	MIND	totichunhayaj	totichunhayaj	t o t i tʃ u n̥ a j a x		Matacoan	False	0.0		1940-present	0.7		
13624	Mapudungun	MIND	rakizuam	rakizuam	ɻ a k i z u a m		Araucanian	False	0.0		Pre-1606	1.0		
674	Portuguese	MIRROR	espelho	espelho	i ʃ p e ʎ u		Indo-European							
