ID	DOCULECT	LANGUAGE_FAMILY	CONCEPT	VALUE	FORM	TOKENS	DONOR_LANGUAGE	DONOR_VALUE	SOURCE_ID_	SOURCE_SCORE_	SOURCE_ID
8247	Otomi	Otomanguean	MUROID (MOUSE OR RAT)	dätä ngu	dätä_ngu	d ɐ t̪ ɐ + n g u			1948	0.8750	
8248	Otomi	Otomanguean	MUROID (MOUSE OR RAT)	ndongu	ndongu	n d o n g u			1948	0.8333	
8249	Otomi	Otomanguean	MUROID (MOUSE OR RAT)	tsungu	tsungu	ts u n g u			1948	1.0000	
8250	Otomi	Otomanguean	MUROID (MOUSE OR RAT)	t'ungu	t'ungu	t̪ʼ u n g u			1948	1.0000	
10346	ImbaburaQuechua	Quechuan	MUROID (MOUSE OR RAT)	ukucha	ukucha	u k u tʃ a			1949	0.8000	
11502	Wichi	Matacoan	MUROID (MOUSE OR RAT)	tsojtsoj	tsojtsoj	ts o x ts o x			1948	0.8333	
11503	Wichi	Matacoan	MUROID (MOUSE OR RAT)	ama	ama	a m a			1949	0.5000	
12794	Mapudungun	Araucanian	MUROID (MOUSE OR RAT)	zewü	zewü	z e w ɨ			1948	1.0000	
815	Portuguese	Indo-European	MUSHROOM	cogumelo	cogumelo	k o ɡ u m ɛ l u					
2519	Spanish	Indo-European	MUSHROOM	hongo	hongo	o n g o					
2520	Spanish	Indo-European	MUSHROOM	seta	seta	s ɛ t a					
4151	Yaqui	Uto-Aztecan	MUSHROOM	burusiisi	burusiisi	b u r u s iː s i			2520	0.8750	
5531	ZinacantanTzotzil	Mayan	MUSHROOM	chan	chan	tʃʰ a n			2519	1.0000	
5532	ZinacantanTzotzil	Mayan	MUSHROOM	chanul te7tik	chanul_te7tik	tʃʰ a n u l + t e ʔ t i k			2519	0.9167	
6958	Qeqchi	Mayan	MUSHROOM	okox	okox	o k o ʃ			2519	0.7500	
8874	Otomi	Otomanguean	MUSHROOM	jo	jo	x o			2519	0.7500	
8875	Otomi	Otomanguean	MUSHROOM	njothä	njothä	n x o θ ɐ			2519	0.8000	
10724	ImbaburaQuechua	Quechuan	MUSHROOM	kallamba	kallamba	k a ʒ a m b a			2520	0.8571	
11915	Wichi	Matacoan	MUSHROOM	ahotlhu	ahotlhu	a h o t lˠ u			2519	0.8333	
11916	Wichi	Matacoan	MUSHROOM	mawutonek	mawutonek	m a w u t o n e k			2519	0.7778	
495	Portuguese	Indo-European	MUTE	mudo	mudo	m u d u					
2193	Spanish	Indo-European	MUTE	mudo	mudo	m u ð o					
3881	Yaqui	Uto-Aztecan	MUTE	muuro	muuro	m uː r o	Spanish	mudo	2193	0.5000	
3882	Yaqui	Uto-Aztecan	MUTE	kaa nonoka	kaa_nonoka	k aː + n o n o k a			2193	0.8889	
5303	ZinacantanTzotzil	Mayan	MUTE	7uma7	7uma7	ʔ u m a ʔ			2193	0.8000	
6643	Qeqchi	Mayan	MUTE	mem	mem	m e m			2193	0.7500	
8496	Otomi	Otomanguean	MUTE	gone	gone	g o n e			2193	1.0000	
10515	ImbaburaQuechua	Quechuan	MUTE	upa	upa	u p a			2193	0.7500	
11701	Wichi	Matacoan	MUTE	wowo	wowo	w o w o			2193	0.7500	
12976	Mapudungun	Araucanian	MUTE	ketro	ketro	k e ʈʂ o			2193	0.7500	
872	Portuguese	Indo-European	NAIL (TOOL)	prego	prego	p ɾ ɛ ɡ u					
2581	Spanish	Indo-European	NAIL (TOOL)	clavo	clavo	k l a β o					
4197	Yaqui	Uto-Aztecan	NAIL (TOOL)	laabos	laabos	l aː b o s	Spanish	clavos	2581	0.8000	
5580	ZinacantanTzotzil	Mayan	NAIL (TOOL)	lavush	lavush	l a v u sʰ	Spanish	clavo	2581	0.8000	
7035	Qeqchi	Mayan	NAIL (TOOL)	klaawx	klaawx	k l aː w ʃ	Spanish	clavo	2581	0.6000	
8997	Otomi	Otomanguean	NAIL (TOOL)	'no̲t'e	'no̲t'e	ˀn ə t̪ʼ e			2581	1.0000	
8998	Otomi	Otomanguean	NAIL (TOOL)	klabo	klabo	k l a b o	Spanish	clavo	2581	0.2000	2581
10765	ImbaburaQuechua	Quechuan	NAIL (TOOL)	klabus	klabus	k l a b u s	Spanish	clavos	2581	0.5000	
11958	Wichi	Matacoan	NAIL (TOOL)	hal’o lhele	hal’o_lhele	h a l ʔ o + lˠ e l e			2581	0.9000	
13239	Mapudungun	Araucanian	NAIL (TOOL)	külafo	külafo	k ɨ l a f o	Spanish	clavo	2581	0.3333	
498	Portuguese	Indo-European	NAKED	despido	despido	d e ʃ p i d u					
499	Portuguese	Indo-European	NAKED	nu	nu	n u					
2197	Spanish	Indo-European	NAKED	desnudo	desnudo	d ɛ s n u ð o					
3885	Yaqui	Uto-Aztecan	NAKED	biichi	biichi	b iː tʃ i			2197	1.0000	
3886	Yaqui	Uto-Aztecan	NAKED	kaa tajo’orek	kaa_tajo’orek	k aː + t a j o ʔ o r e k			2197	0.9167	
5306	ZinacantanTzotzil	Mayan	NAKED	t’analik	t’analik	tʼ a n a l i k			2197	1.0000	
6646	Qeqchi	Mayan	NAKED	mich'mo	mich'mo	m i tʃʼ m o			2197	0.8571	
6647	Qeqchi	Mayan	NAKED	moq'mo	moq'mo	m o qʼ m o			2197	0.8571	
6648	Qeqchi	Mayan	NAKED	t'ust'u	t'ust'u	tʼ u s tʼ u			2197	0.7143	
6649	Qeqchi	Mayan	NAKED	t'urt'u	t'urt'u	tʼ u ɾ tʼ u			2197	0.8571	
8504	Otomi	Otomanguean	NAKED	nthe̲mfo	nthe̲mfo	n θ æ m f o			2197	0.8571	
8505	Otomi	Otomanguean	NAKED	maxji	maxji	m a x x i			2197	1.0000	
10518	ImbaburaQuechua	Quechuan	NAKED	lluchu	lluchu	ʒ u tʃ u			2197	0.8571	
11704	Wichi	Matacoan	NAKED	tulajche	tulajche	t u l a x tʃ e			2197	1.0000	
12979	Mapudungun	Araucanian	NAKED	triltrang	triltrang	ʈʂ i l ʈʂ a ŋ			2197	1.0000	
1486	Portuguese	Indo-European	NAME	nome	nome	n ɔ m i					
3248	Spanish	Indo-European	NAME	nombre	nombre	n o m b ɾ e					
4736	Yaqui	Uto-Aztecan	NAME	team	team	t e a m			3248	1.0000	
6041	ZinacantanTzotzil	Mayan	NAME	biil	biil	ɓ iː l			3248	1.0000	
7745	Qeqchi	Mayan	NAME	k'ab'a'ej	k'ab'a'ej	k ʔ a ɓ a ʔ e x	Ch’olan	k’aab’a’	3248	0.8750	
9881	Otomi	Otomanguean	NAME	thuhu (2)	thuhu	θ u h u			3248	1.0000	
9882	Otomi	Otomanguean	NAME	hu (2)	hu	h u			3248	1.0000	
11206	ImbaburaQuechua	Quechuan	NAME	shuti	shuti	ʃ u t i			3248	1.0000	
12424	Wichi	Matacoan	NAME	lhey	lhey	lˠ e j			3248	1.0000	
13695	Mapudungun	Araucanian	NAME	üi	üi	ɨ i			3248	1.0000	
362	Portuguese	Indo-European	NAPE (OF NECK)	nuca	nuca	n u k ɐ					
2057	Spanish	Indo-European	NAPE (OF NECK)	nuca	nuca	n u k a					
3767	Yaqui	Uto-Aztecan	NAPE (OF NECK)	bi’am	bi’am	b i ʔ a m			2057	0.8000	
6505	Qeqchi	Mayan	NAPE (OF NECK)	rix kux	rix_kux	r i ʃ + k u ʃ			2057	0.8571	
6506	Qeqchi	Mayan	NAPE (OF NECK)	rix ja'aj	rix_ja'aj	r i ʃ + x a ʔ a x			2057	0.8889	
8358	Otomi	Otomanguean	NAPE (OF NECK)	ts'ib(u̲)do	ts'ib(u̲)do	ts ʔ i b u d o			2057	0.8571	
10422	ImbaburaQuechua	Quechuan	NAPE (OF NECK)	kunga nuka	kunga_nuka	k u ŋ g a + n u k a	Spanish	nuca	2057	0.6000	
11602	Wichi	Matacoan	NAPE (OF NECK)	tow’utes	tow’utes	t o w ʔ u t e s			2057	0.8750	
12875	Mapudungun	Araucanian	NAPE (OF NECK)	furi longko	furi_longko	f u ɻ i + l o ŋ k o			2057	0.8000	
1137	Portuguese	Indo-European	NARROW	estreito	estreito	i ʃ t ɾ ei t u					
2871	Spanish	Indo-European	NARROW	angosto	angosto	a n g o s t o					
2872	Spanish	Indo-European	NARROW	estrecho	estrecho	ɛ s t ɾ e tʃ o					
4425	Yaqui	Uto-Aztecan	NARROW	na’ulai	na’ulai	n a ʔ u l a i			2871	1.0000	
5773	ZinacantanTzotzil	Mayan	NARROW	japajtik	japajtik	ħ a p a ħ t i k			2871	0.8750	
7339	Qeqchi	Mayan	NARROW	kok' ru	kok'_ru	k o kʼ + ɾ u			2871	1.0000	
7340	Qeqchi	Mayan	NARROW	laatz'	laatz'	l aː tsʼ			2871	1.0000	
7341	Qeqchi	Mayan	NARROW	kach'in ru	kach'in_ru	k a tʃʼ i n + ɾ u			2871	0.8750	
9368	Otomi	Otomanguean	NARROW	xi nts'i'mi	xi_nts'i'mi	x i + n tsʼ i ˀm i			2871	1.0000	
9369	Otomi	Otomanguean	NARROW	xi nts'ixt'i	xi_nts'ixt'i	x i + n tsʼ i x t̪ʼ i			2871	0.8889	
9370	Otomi	Otomanguean	NARROW	xi nts'it'i	xi_nts'it'i	x i + n tsʼ i t̪ʼ i			2871	1.0000	
9371	Otomi	Otomanguean	NARROW	xi nts'u̲t'i	xi_nts'u̲t'i	x i + n tsʼ u t̪ʼ i			2871	1.0000	
9372	Otomi	Otomanguean	NARROW	xi nts'u̲	xi_nts'u̲	x i + n tsʼ u			2871	1.0000	
10943	ImbaburaQuechua	Quechuan	NARROW	kichiji	kichiji	k i tʃ i x i			2871	1.0000	
12159	Wichi	Matacoan	NARROW	ilupenche	ilupenche	i l u p e n tʃ e			2872	0.7500	
12160	Wichi	Matacoan	NARROW	niktsajahu	niktsajahu	n i k ts a x a h u			2871	1.0000	
13427	Mapudungun	Araucanian	NARROW	pichirume	pichirume	p i tʃ i ɻ u m e			2871	1.0000	
353	Portuguese	Indo-European	NASAL MUCUS (SNOT)	muco	muco	m u k u					
2047	Spanish	Indo-European	NASAL MUCUS (SNOT)	moco	moco	m o k o					
3757	Yaqui	Uto-Aztecan	NASAL MUCUS (SNOT)	chomkoria	chomkoria	tʃ o m k o r i a			2047	0.6250	
5173	ZinacantanTzotzil	Mayan	NASAL MUCUS (SNOT)	simal	simal	s i m a l			2047	1.0000	
6494	Qeqchi	Mayan	NASAL MUCUS (SNOT)	sam	sam	s a m			2047	1.0000	
8349	Otomi	Otomanguean	NASAL MUCUS (SNOT)	'ba̲xi	'ba̲xi	ˀb ɔ x i			2047	1.0000	
10413	ImbaburaQuechua	Quechuan	NASAL MUCUS (SNOT)	juña	juña	x u ɲ a			2047	1.0000	
11593	Wichi	Matacoan	NASAL MUCUS (SNOT)	chelhtaj	chelhtaj	tʃ e lˠ t a x			2047	1.0000	
12865	Mapudungun	Araucanian	NASAL MUCUS (SNOT)	merun	merun	m e ɻ u n			2047	0.8000	
1517	Portuguese	Indo-European	NATIVE COUNTRY	pátria	pátria	p a t ɾ i ɐ					
3282	Spanish	Indo-European	NATIVE COUNTRY	patria	patria	p a t ɾ j a					
4765	Yaqui	Uto-Aztecan	NATIVE COUNTRY	bwia toosa	bwia_toosa	bʷ i a + t oː s a			3282	0.6250	
7773	Qeqchi	Mayan	NATIVE COUNTRY	ch'och'el	ch'och'el	tʃʼ o tʃʼ e l			3282	1.0000	
9929	Otomi	Otomanguean	NATIVE COUNTRY	hai 'mui	hai_'mui	h a i + ˀm u i			3282	0.8571	
9930	Otomi	Otomanguean	NATIVE COUNTRY	hai ya mboxita	hai_ya_mboxita	h a i + j a + m b o x i t̪ a			3282	0.7857	
11230	ImbaburaQuechua	Quechuan	NATIVE COUNTRY	mama llakta	mama_llakta	m a m a + ʒ a k t a			3282	0.8000	
395	Portuguese	Indo-European	NAVEL	umbigo	umbigo	ũ b i ɡ u					
2091	Spanish	Indo-European	NAVEL	ombligo	ombligo	o m b l i ɣ o					
3800	Yaqui	Uto-Aztecan	NAVEL	siiku	siiku	s iː k u			2091	1.0000	
5220	ZinacantanTzotzil	Mayan	NAVEL	mishik’il	mishik’il	m i ʃ i kʼ i l			2091	0.8571	
6539	Qeqchi	Mayan	NAVEL	ch’up	ch’up	tʃʼ u pʰ			2091	1.0000	
8395	Otomi	Otomanguean	NAVEL	ts'a̲i	ts'a̲i	ts ʔ ɔ i			2091	0.8571	
10451	ImbaburaQuechua	Quechuan	NAVEL	pupu	pupu	p u p u			2091	1.0000	
11632	Wichi	Matacoan	NAVEL	tots’ak	tots’ak	t o ts ʔ a k			2091	1.0000	
12904	Mapudungun	Araucanian	NAVEL	füzo	füzo	f ɨ z o			2091	0.8571	
1119	Portuguese	Indo-European	NEAR	perto	perto	p ɛ ʁ t u					
1120	Portuguese	Indo-European	NEAR	próximo	próximo	p ɾ ɔ s i m u					
2851	Spanish	Indo-European	NEAR	cerca	cerca	s ɛ ɾ k a					
2852	Spanish	Indo-European	NEAR	próximo	próximo	p ɾ o k s i m o					
4405	Yaqui	Uto-Aztecan	NEAR	kaa mekka	kaa_mekka	k aː + m e k k a			2851	0.7500	
5752	ZinacantanTzotzil	Mayan	NEAR	nopol	nopol	n o p o l			2852	0.8750	
7306	Qeqchi	Mayan	NEAR	nach'	nach'	n a tʃʼ			2851	1.0000	
7307	Qeqchi	Mayan	NEAR	rik'in	rik'in	r i kʼ i n			2852	0.8750	
9341	Otomi	Otomanguean	NEAR	getu̲'bu̲	getu̲'bu̲	g e t̪ u ˀb u			2851	1.0000	
10928	ImbaburaQuechua	Quechuan	NEAR	kailllalla	kailllalla	k a i ʒ a ʒ a			2851	0.8571	
12143	Wichi	Matacoan	NEAR	nitufwayey	nitufwayey	n i t u fʷ a j e j			2851	0.8889	
13412	Mapudungun	Araucanian	NEAR	pülle	pülle	p ɨ ʎ e			2852	0.8750	
361	Portuguese	Indo-European	NECK	pescoço	pescoço	p e ʃ k ɔ s u					
2056	Spanish	Indo-European	NECK	cuello	cuello	k w e ʝ o					
3766	Yaqui	Uto-Aztecan	NECK	kutanaa	kutanaa	k u t a n aː			2056	0.8333	
5183	ZinacantanTzotzil	Mayan	NECK	nuk’il	nuk’il	n u kʼ i l			2056	1.0000	
6503	Qeqchi	Mayan	NECK	kux	kux	k u ʃ			2056	0.8000	
6504	Qeqchi	Mayan	NECK	ja’aj	ja’aj	x a ʔ a x			2056	1.0000	
8357	Otomi	Otomanguean	NECK	'yu̲ga̲	'yu̲ga̲	ˀj u g ɔ			2056	1.0000	
10421	ImbaburaQuechua	Quechuan	NECK	kunga	kunga	k u ŋ g a			2056	0.8000	
11601	Wichi	Matacoan	NECK	tow’u	tow’u	t o w ʔ u			2056	1.0000	
12873	Mapudungun	Araucanian	NECK	peḻ	peḻ	p e l̪			2056	0.8000	
12874	Mapudungun	Araucanian	NECK	topeḻ	topeḻ	t o p e l̪			2056	1.0000	
659	Portuguese	Indo-European	NECKLACE	colar	colar	k o l a ʁ					
2351	Spanish	Indo-European	NECKLACE	collar	collar	k o ʝ a ɾ					
4033	Yaqui	Uto-Aztecan	NECKLACE	kooka	kooka	k oː k a			2351	0.6000	
5429	ZinacantanTzotzil	Mayan	NECKLACE	natz’il	natz’il	n a tsʼ i l			2351	1.0000	
8692	Otomi	Otomanguean	NECKLACE	nto̲de	nto̲de	n t̪ ə d e			2351	1.0000	
8693	Otomi	Otomanguean	NECKLACE	thebe	thebe	θ e b e			2351	1.0000	
10626	ImbaburaQuechua	Quechuan	NECKLACE	walka	walka	w a l k a			2351	1.0000	
11817	Wichi	Matacoan	NECKLACE	tolhamis	tolhamis	t o lˠ a m i s			2351	0.7143	
13091	Mapudungun	Araucanian	NECKLACE	llangkatu	llangkatu	ʎ a ŋ k a t u			2351	0.8571	
1445	Portuguese	Indo-European	NEED (NOUN)	precisar	precisar	p ɾ e s i z a ʁ					
1446	Portuguese	Indo-European	NEED (NOUN)	necessidade	necessidade	n e s e s i d a dʒ i					
3203	Spanish	Indo-European	NEED (NOUN)	necesidad	necesidad	n e s e s i ð a ð					
4697	Yaqui	Uto-Aztecan	NEED (NOUN)	nesesira	nesesira	n e s e s i r a	Spanish	necesidad	3203	0.2222	3203
6004	ZinacantanTzotzil	Mayan	NEED (NOUN)	pwersa	pwersa	pʷ e ɾ s a	Spanish	fuerza	3203	0.6667	
7702	Qeqchi	Mayan	NEED (NOUN)	rajb'al ru	rajb'al_ru	r a x ɓ a l + ɾ u			3203	1.0000	
9800	Otomi	Otomanguean	NEED (NOUN)	mahyoni	mahyoni	m a h j o n i			3203	1.0000	
9801	Otomi	Otomanguean	NEED (NOUN)	nthoni	nthoni	n θ o n i			3203	0.7778	
9802	Otomi	Otomanguean	NEED (NOUN)	'be̲di	'be̲di	ˀb æ d i			3203	0.8889	
11170	ImbaburaQuechua	Quechuan	NEED (NOUN)	minishtina	minishtina	m i n i ʃ t i n a	Spanish	menester	3203	0.8889	
12389	Wichi	Matacoan	NEED (NOUN)	iwatlo	iwatlo	i w a t l o			3203	1.0000	
13657	Mapudungun	Araucanian	NEED (NOUN)	zuam	zuam	z u a m			3203	0.8889	
621	Portuguese	Indo-European	NEEDLE (FOR SEWING)	agulha	agulha	a ɡ u ʎ ɐ					
2313	Spanish	Indo-European	NEEDLE (FOR SEWING)	aguja	aguja	a ɣ u x a					
3995	Yaqui	Uto-Aztecan	NEEDLE (FOR SEWING)	ji’ikiam	ji’ikiam	j i ʔ i k i a m			2313	0.8750	
5410	ZinacantanTzotzil	Mayan	NEEDLE (FOR SEWING)	7akusha	7akusha	ʔ a k u ʃ a	Spanish	aguja	2313	0.5000	
6776	Qeqchi	Mayan	NEEDLE (FOR SEWING)	akuux, kuus	akuux	a k uː ʃ	Spanish	aguja	2313	0.8000	
8647	Otomi	Otomanguean	NEEDLE (FOR SEWING)	'yofni	'yofni	ˀj o f n i			2313	1.0000	
10606	ImbaburaQuechua	Quechuan	NEEDLE (FOR SEWING)	awuja	awuja	a w u x a	Spanish	aguja	2313	0.2000	2313
11790	Wichi	Matacoan	NEEDLE (FOR SEWING)	kanu	kanu	k a n u			2313	0.8000	
13065	Mapudungun	Araucanian	NEEDLE (FOR SEWING)	akucha	akucha	a k u tʃ a	Spanish	aguja	2313	0.4000	
1550	Portuguese	Indo-European	NEIGHBOUR	vizinho	vizinho	v i z i ɲ u					
3317	Spanish	Indo-European	NEIGHBOUR	vecino	vecino	b e s i n o					
4785	Yaqui	Uto-Aztecan	NEIGHBOUR	konila jo’akame	konila_jo’akame	k o n i l a + j o ʔ a k a m e			3317	0.8667	
6078	ZinacantanTzotzil	Mayan	NEIGHBOUR	pana	pana	pʰ a n a			3317	0.8333	
6079	ZinacantanTzotzil	Mayan	NEIGHBOUR	shokan na	shokan_na	ʃ o k a n + n a			3317	0.8750	
7795	Qeqchi	Mayan	NEIGHBOUR	echkab'al	echkab'al	e tʃ k a ɓ a l			3317	1.0000	
9979	Otomi	Otomanguean	NEIGHBOUR	bisinu	bisinu	b i s i n u	Spanish	vecino	3317	0.3333	
11248	ImbaburaQuechua	Quechuan	NEIGHBOUR	bizinu	bizinu	b i z i n u	Spanish	vecino	3317	0.5000	
13727	Mapudungun	Araucanian	NEIGHBOUR	karukatu	karukatu	k a ɻ u k a t u			3317	1.0000	
155	Portuguese	Indo-European	NEPHEW	sobrinho	sobrinho	s o b ɾ i ɲ u					
1835	Spanish	Indo-European	NEPHEW	sobrino	sobrino	s o β ɾ i n o					
3586	Yaqui	Uto-Aztecan	NEPHEW	asowaara ~ asowaala	asowaara	a s o w aː r a			1835	0.8571	
3587	Yaqui	Uto-Aztecan	NEPHEW	jakara	jakara	j a k a r a			1835	1.0000	
3588	Yaqui	Uto-Aztecan	NEPHEW	samali	samali	s a m a l i			1835	0.8571	
3589	Yaqui	Uto-Aztecan	NEPHEW	jabire	jabire	j a b i r e			1835	0.8571	
6289	Qeqchi	Mayan	NEPHEW	ral chaq’na’	ral_chaq’na’	r a l + tʃ a qʼ n a ʔ			1835	0.9000	
8084	Otomi	Otomanguean	NEPHEW	sobrinu	sobrinu	s o b r i n u	Spanish	sobrino	1835	0.4286	
10270	ImbaburaQuechua	Quechuan	NEPHEW	subrinu	subrinu	s u b ɾ i n u	Spanish	sobrino	1835	0.4286	
11424	Wichi	Matacoan	NEPHEW	towal’a	towal’a	t o w a l ʔ a			1835	0.8571	
12698	Mapudungun	Araucanian	NEPHEW	malle fotüm	malle_fotüm	m a ʎ e + f o t ɨ m			1835	0.9000	
12699	Mapudungun	Araucanian	NEPHEW	choküm	choküm	tʃ o k ɨ m			1835	0.8571	
12700	Mapudungun	Araucanian	NEPHEW	paḻu	paḻu	p a l̪ u			1835	1.0000	
12701	Mapudungun	Araucanian	NEPHEW	koñintu	koñintu	k o ɲ i n t u			1835	0.7143	
233	Portuguese	Indo-European	NEST	ninho	ninho	n i ɲ u					
1928	Spanish	Indo-European	NEST	nido	nido	n i ð o					
3657	Yaqui	Uto-Aztecan	NEST	toosa	toosa	t oː s a			1928	1.0000	
5066	ZinacantanTzotzil	Mayan	NEST	tzo7op	tzo7op	tsʰ o ʔ o p			1928	0.8000	
6369	Qeqchi	Mayan	NEST	suk	suk	s u kʰ	Ch’olan	sik	1928	1.0000	
8218	Otomi	Otomanguean	NEST	'mafi	'mafi	ˀm a f i			1928	1.0000	
10332	ImbaburaQuechua	Quechuan	NEST	tazin	tazin	t a z i ŋ	Barbacoan	ta’sin	1928	1.0000	
11484	Wichi	Matacoan	NEST	lhep	lhep	lˠ e p			1928	1.0000	
12779	Mapudungun	Araucanian	NEST	zañe	zañe	z a ɲ e			1928	1.0000	
897	Portuguese	Indo-European	NETBAG	saco	saco	s a k u					
2609	Spanish	Indo-European	NETBAG	bolsa de malla	bolsa_de_malla	b o l s a + ð e + m a ʝ a					
4215	Yaqui	Uto-Aztecan	NETBAG	maayam boosa	maayam_boosa	m aː j a m + b oː s a	Spanish	bolsa de maya	2609	0.7692	
7056	Qeqchi	Mayan	NETBAG	soq'	soq'	s o qʼ			2609	0.9231	
9030	Otomi	Otomanguean	NETBAG	‘rozä	‘rozä	ˀr o z ɐ			2609	0.9231	
10777	ImbaburaQuechua	Quechuan	NETBAG	shigra	shigra	ʃ i g ɾ a	Quechua	shicra	2609	0.9231	
11971	Wichi	Matacoan	NETBAG	hutanaj	hutanaj	h u t a n a x			2609	0.8462	
814	Portuguese	Indo-European	NETTLE	urtiga	urtiga	u ʁ tʃ i ɡ ɐ					
2518	Spanish	Indo-European	NETTLE	ortiga	ortiga	o ɾ t i ɣ a					
4150	Yaqui	Uto-Aztecan	NETTLE	wicha	wicha	w i tʃ a			2518	0.6667	
5530	ZinacantanTzotzil	Mayan	NETTLE	la	la	l a			2518	0.8333	
6956	Qeqchi	Mayan	NETTLE	la	la	l a			2518	0.8333	
6957	Qeqchi	Mayan	NETTLE	panchola	panchola	p a n tʃ o l a	Spanish	panchola (?)	2518	0.8571	
8873	Otomi	Otomanguean	NETTLE	nzänä	nzänä	n z ɐ n ɐ			2518	1.0000	
10723	ImbaburaQuechua	Quechuan	NETTLE	tsini	tsini	ts i n i			2518	0.8333	
11914	Wichi	Matacoan	NETTLE	chesoy	chesoy	tʃ e s o j			2518	1.0000	
13192	Mapudungun	Araucanian	NETTLE	kuri	kuri	k u ɻ i			2518	0.8333	
1243	Portuguese	Indo-European	NEVER	nunca	nunca	n ũ k ɐ					
1244	Portuguese	Indo-European	NEVER	jamais	jamais	ʒ ɐ m ai ʃ					
2982	Spanish	Indo-European	NEVER	nunca	nunca	n u n k a					
2983	Spanish	Indo-European	NEVER	jamás	jamás	x a m a s					
4530	Yaqui	Uto-Aztecan	NEVER	kaibu	kaibu	k a i b u			2983	0.8000	
4531	Yaqui	Uto-Aztecan	NEVER	katchan	katchan	k a t tʃ a n			2983	0.6667	
5853	ZinacantanTzotzil	Mayan	NEVER	mu7 nosh	mu7_nosh	m u ʔ + n o sʰ			2982	0.7143	
7484	Qeqchi	Mayan	NEVER	maajaruj	maajaruj	m aː x a ɾ u x			2983	0.7143	
9512	Otomi	Otomanguean	NEVER	nunka	nunka	n u n k a	Spanish	nunca	2982	0.0000	2982
9513	Otomi	Otomanguean	NEVER	ni 'na bes	ni_'na_bes	n i + ˀn a + b e s	Spanish	ni una vez	2982	0.7778	
9514	Otomi	Otomanguean	NEVER	ni' nandi	ni'_nandi	n i n a n d i			2982	0.7143	
9515	Otomi	Otomanguean	NEVER	ni 'nar pa	ni_'nar_pa	n i + ˀn a r + p a			2982	0.7778	
11019	ImbaburaQuechua	Quechuan	NEVER	mana pacha	mana_pacha	m a n a + p a tʃ a			2982	0.7778	
12231	Wichi	Matacoan	NEVER	hayip	hayip	h a j i p			2983	0.8000	
13510	Mapudungun	Araucanian	NEVER	chumkaw rume	chumkaw_rume	tʃ u m k a w + ɻ u m e			2982	0.7273	
1214	Portuguese	Indo-European	NEW	novo	novo	n ɔ v u					
2946	Spanish	Indo-European	NEW	nuevo	nuevo	n w e β o					
4499	Yaqui	Uto-Aztecan	NEW	bemela	bemela	b e m e l a			2946	0.8333	
5830	ZinacantanTzotzil	Mayan	NEW	7ach’	7ach’	ʔ a tʃʼ			2946	1.0000	
7444	Qeqchi	Mayan	NEW	ak’	ak’	a kʼ			2946	1.0000	
9470	Otomi	Otomanguean	NEW	'ra'yo	'ra'yo	ˀr a ˀj o			2946	0.8000	
10999	ImbaburaQuechua	Quechuan	NEW	mushuj	mushuj	m u ʃ u x			2946	1.0000	
12215	Wichi	Matacoan	NEW	nech’ayik	nech’ayik	n e tʃ ʔ a j i k			2946	0.8750	
13488	Mapudungun	Araucanian	NEW	we	we	w e			2946	0.6000	
156	Portuguese	Indo-European	NIECE	sobrinha	sobrinha	s o b ɾ i ɲ ɐ					
1836	Spanish	Indo-European	NIECE	sobrina	sobrina	s o β ɾ i n a					
3590	Yaqui	Uto-Aztecan	NIECE	jabire	jabire	j a b i r e			1836	0.8571	
3591	Yaqui	Uto-Aztecan	NIECE	jakara	jakara	j a k a r a			1836	0.8571	
3592	Yaqui	Uto-Aztecan	NIECE	asowaara ~ asowaala	asowaara	a s o w aː r a			1836	0.7143	
6290	Qeqchi	Mayan	NIECE	ral chaq’na’	ral_chaq’na’	r a l + tʃ a qʼ n a ʔ			1836	0.8000	
6291	Qeqchi	Mayan	NIECE	xrabin iitz’in	xrabin_iitz’in	ʃ ɾ a b i n + iː tsʼ i n			1836	0.8182	
6292	Qeqchi	Mayan	NIECE	xrab’in as	xrab’in_as	ʃ ɾ a ɓ i n + a s			1836	0.6667	
6293	Qeqchi	Mayan	NIECE	ralal ikan	ralal_ikan	r a l a l + i k a n			1836	0.8000	
8085	Otomi	Otomanguean	NIECE	sobrinä	sobrinä	s o b r i n ɐ	Spanish	sobrina	1836	0.4286	
10271	ImbaburaQuechua	Quechuan	NIECE	subrina	subrina	s u b ɾ i n a	Spanish	sobrina	1836	0.2857	1836
11425	Wichi	Matacoan	NIECE	towal’ani	towal’ani	t o w a l ʔ a n i			1836	0.7778	
12702	Mapudungun	Araucanian	NIECE	malle ñawe	malle_ñawe	m a ʎ e + ɲ a w e			1836	0.8889	
12703	Mapudungun	Araucanian	NIECE	choküm	choküm	tʃ o k ɨ m			1836	0.8571	
12704	Mapudungun	Araucanian	NIECE	paḻu	paḻu	p a l̪ u			1836	1.0000	
12705	Mapudungun	Araucanian	NIECE	koñintu	koñintu	k o ɲ i n t u			1836	0.7143	
1248	Portuguese	Indo-European	NIGHT	noite	noite	n oi tʃ i					
2987	Spanish	Indo-European	NIGHT	noche	noche	n o tʃ e					
4534	Yaqui	Uto-Aztecan	NIGHT	tukaa	tukaa	t u k aː			2987	1.0000	
4535	Yaqui	Uto-Aztecan	NIGHT	tukaaria	tukaaria	t u k aː r i a			2987	1.0000	
