ID	DOCULECT	LANGUAGE_FAMILY	CONCEPT	VALUE	FORM	TOKENS	BORROWED_SCORE	DONOR_LANGUAGE	DONOR_VALUE	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	BOR_ID	SOURCE_LANGUAGE	SOURCE_ID
11951	Mapudungun	Araucanian	IDEA	zungu	zungu	z u ŋ u	0.0			3 7 4 7	AXBZ	SYNY	2	2.S.C 2.Y.V 2.N.C 2.Y.V	2.0 1.5 1.75 0.8	zuŋu	0	0		
1760	Spanish	Indo-European	IDOL	ídolo	ídolo	i ð o l o				7 3 7 5 7	XBYBZ	IDULU	5	5.I.V 5.D.C 5.U.V 5.L.C 5.U.V	1.5 1.75 1.3 1.75 0.8	iðolo	0	0		
6233	Qeqchi	Mayan	IDOL	jalam 'uuch	jalam_'uuch	x a l a m + ʔ uː tʃ	0.0			3 7 5 7 4 9 1 7 1	AXBYN_AXN	GALAM_HYT	4	4.G.C 4.A.V 4.L.C 4.A.V 4.M.c 4._._ 4.H.C 4.Y.V 4.T.c	2.0 1.5 1.75 1.3 0.8 0.0 2.0 1.5 0.8	xalam+ʔuːtʃ	0	0		
8472	Otomi	Otomanguean	IDOL	tsita mahä'mu̲	tsita_mahä'mu̲	ts i t̪ a + m a h ɐ ˀm u	0.0			2 7 1 7 9 4 7 3 7 4 7	AXBZ_AXBYBZ	CITA_MAHEMY	3	3.C.C 3.I.V 3.T.C 3.A.V 3._._ 3.M.C 3.A.V 3.H.C 3.E.V 3.M.C 3.Y.V	2.0 1.5 1.75 0.8 0.0 2.0 1.5 1.75 1.3 1.75 0.8	tsit̪a+mahɐˀmu	0	0		
10854	Wichi	Matacoan	IDOL	toch’’ayaj	toch’’ayaj	t o tʃ ʔ a j a x	0.0			1 7 1 1 7 6 7 3	AXMBYBYN	TUTHAJAG	6	6.T.C 6.U.V 6.T.c 6.H.C 6.A.V 6.J.C 6.A.V 6.G.c	2.0 1.5 1.1 1.75 1.3 1.75 1.3 0.8	totʃʔajax	0	0		
1529	Spanish	Indo-European	IF	si	si	s i				3 7	AX	SI	5	5.S.C 5.I.V	2.0 1.5	si	0	4218		
3022	Yaqui	Uto-Aztecan	IF	-ko	-ko	k o	0.0			1 7	AX	KU	7	7.K.C 7.U.V	2.0 1.5	ko	0	0		
4328	ZinacantanTzotzil	Mayan	IF	mi	mi	m i	0.0			4 7	AX	MI	8	8.M.C 8.I.V	2.0 1.5	mi	0	4218	Spanish	1529
6026	Qeqchi	Mayan	IF	si'	si'	s i ʔ	1.0	Spanish	si	3 7 1	AXN	SIH	4	4.S.C 4.I.V 4.H.c	2.0 1.5 0.8	siʔ	1	4218	Spanish	1529
8132	Otomi	Otomanguean	IF	nu'bu̲	nu'bu̲	n u ˀb u	0.0			4 7 1 7	AXBZ	NYPY	3	3.N.C 3.Y.V 3.P.C 3.Y.V	2.0 1.5 1.75 0.8	nuˀbu	0	0		
8133	Otomi	Otomanguean	IF	nu'mu̲	nu'mu̲	n u ˀm u	0.0			4 7 4 7	AXBZ	NYMY	3	3.N.C 3.Y.V 3.M.C 3.Y.V	2.0 1.5 1.75 0.8	nuˀmu	0	0		
8134	Otomi	Otomanguean	IF	ha	ha	h a	0.0			3 7	AX	HA	3	3.H.C 3.A.V	2.0 1.5	ha	0	0		
9494	ImbaburaQuechua	Quechuan	IF	-kpi	-kpi	k p i	0.0			1 1 7	ACZ	KPI	1	1.K.C 1.P.C 1.I.V	2.0 1.5 0.8	kpi	0	0		
10712	Wichi	Matacoan	IF	che	che	tʃ e	0.0			1 7	AX	TE	6	6.T.C 6.E.V	2.0 1.5	tʃe	0	0		
1486	Spanish	Indo-European	IMITATE	imitar	imitar	i m i t a ɾ				7 4 7 1 7 5	XBYBYN	IMITAR	5	5.I.V 5.M.C 5.I.V 5.T.C 5.A.V 5.R.c	1.5 1.75 1.3 1.75 1.3 0.8	imitaɾ	0	0		
2988	Yaqui	Uto-Aztecan	IMITATE	mamato	mamato	m a m a t o	0.25			4 7 4 7 1 7	AXBYBZ	MAMATU	7	7.M.C 7.A.V 7.M.C 7.A.V 7.T.C 7.U.V	2.0 1.5 1.75 1.3 1.75 0.8	mamato	0	0		
4300	ZinacantanTzotzil	Mayan	IMITATE	chanbe	chanbe	tʃʰ a n ɓ e	0.0			1 7 4 1 7	AXMBZ	TANPE	8	8.T.C 8.A.V 8.N.c 8.P.C 8.E.V	2.0 1.5 1.1 1.75 0.8	tʃʰanɓe	0	0		
5989	Qeqchi	Mayan	IMITATE	ech ajaatink	ech_ajaatink	e tʃ + a x aː t i n kʰ	0.0			7 1 9 7 3 7 1 7 4 1	XN_XBYBYLN	ET_AGATINK	4	4.E.V 4.T.c 4._._ 4.A.V 4.G.C 4.A.V 4.T.C 4.I.V 4.N.c 4.K.c	1.5 0.8 0.0 1.5 1.75 1.3 1.75 1.3 1.1 0.8	etʃ+axaːtinkʰ	0	0		
8064	Otomi	Otomanguean	IMITATE	fe̲ti	fe̲ti	f æ t̪ i	0.0			3 7 1 7	AXBZ	BETI	3	3.B.C 3.E.V 3.T.C 3.I.V	2.0 1.5 1.75 0.8	fæt̪i	0	0		
9464	ImbaburaQuechua	Quechuan	IMITATE	katina (3)	katina	k a t i n a	0.0			1 7 1 7 4 7	AXBYBZ	KATINA	1	1.K.C 1.A.V 1.T.C 1.I.V 1.N.C 1.A.V	2.0 1.5 1.75 1.3 1.75 0.8	katina	1	0		
10681	Wichi	Matacoan	IMITATE	iten	iten	i t e n	0.0			7 1 7 4	XBYN	ITEN	6	6.I.V 6.T.C 6.E.V 6.N.c	1.5 1.75 1.3 0.8	iten	0	0		
11949	Mapudungun	Araucanian	IMITATE	inawentun	inawentun	i n a w e n t u n	0.0			7 4 7 6 7 4 1 7 4	XBYBYMBYN	INAWENTYN	2	2.I.V 2.N.C 2.A.V 2.W.C 2.E.V 2.N.c 2.T.C 2.Y.V 2.N.c	1.5 1.75 1.3 1.75 1.3 1.1 1.75 1.3 0.8	inawentun	0	0		
1270	Spanish	Indo-European	IMMEDIATELY	en seguida	en_seguida	e n + s e ɣ i ð a				7 4 9 3 7 3 7 3 7	XN_AXBYBZ	EN_SEGIDA	5	5.E.V 5.N.c 5._._ 5.S.C 5.E.V 5.G.C 5.I.V 5.D.C 5.A.V	1.5 0.8 0.0 2.0 1.5 1.75 1.3 1.75 0.8	en+seɣiða	0	0		
1271	Spanish	Indo-European	IMMEDIATELY	inmediatamente	inmediatamente	i m m e ð j a t a m e n t e				7 4 4 7 3 6 7 1 7 4 7 4 1 7	XMBYBCYBYBYMBZ	IMMEDJATAMENTE	5	5.I.V 5.M.c 5.M.C 5.E.V 5.D.C 5.J.C 5.A.V 5.T.C 5.A.V 5.M.C 5.E.V 5.N.c 5.T.C 5.E.V	1.5 1.1 1.75 1.3 1.75 1.5 1.3 1.75 1.3 1.75 1.3 1.1 1.75 0.8	immeðjatamente	0	0		
2822	Yaqui	Uto-Aztecan	IMMEDIATELY	jaleppana	jaleppana	j a l e p p a n a	0.0			6 7 5 7 1 1 7 4 7	AXBYMBYBZ	JALEPPANA	7	7.J.C 7.A.V 7.L.C 7.E.V 7.P.c 7.P.C 7.A.V 7.N.C 7.A.V	2.0 1.5 1.75 1.3 1.1 1.75 1.3 1.75 0.8	jaleppana	0	0		
4153	ZinacantanTzotzil	Mayan	IMMEDIATELY	kahkah	kahkah	k a h k a h	0.0			1 7 3 1 7 3	AXMBYN	KAHKAH	8	8.K.C 8.A.V 8.H.c 8.K.C 8.A.V 8.H.c	2.0 1.5 1.1 1.75 1.3 0.8	kahkah	0	0		
5772	Qeqchi	Mayan	IMMEDIATELY	aka’	aka’	a k a ʔ	0.0			7 1 7 1	XBYN	AKAH	4	4.A.V 4.K.C 4.A.V 4.H.c	1.5 1.75 1.3 0.8	akaʔ	0	0		
5773	Qeqchi	Mayan	IMMEDIATELY	koko	koko	k o k o	0.0			1 7 1 7	AXBZ	KUKU	4	4.K.C 4.U.V 4.K.C 4.U.V	2.0 1.5 1.75 0.8	koko	0	0		
5774	Qeqchi	Mayan	IMMEDIATELY	sa' junpaat	sa'_junpaat	s a ʔ + x u n p aː tʰ	0.0			3 7 1 9 3 7 4 1 7 1	AXN_AXMBYN	SAH_GYNPAT	4	4.S.C 4.A.V 4.H.c 4._._ 4.G.C 4.Y.V 4.N.c 4.P.C 4.A.V 4.T.c	2.0 1.5 0.8 0.0 2.0 1.5 1.1 1.75 1.3 0.8	saʔ+xunpaːtʰ	0	0		
5775	Qeqchi	Mayan	IMMEDIATELY	tikto	tikto	t i k t o	0.0			1 7 1 1 7	AXMBZ	TIKTU	4	4.T.C 4.I.V 4.K.c 4.T.C 4.U.V	2.0 1.5 1.1 1.75 0.8	tikto	0	0		
7801	Otomi	Otomanguean	IMMEDIATELY	ngut'ä	ngut'ä	n g u t̪ʼ ɐ	0.0			4 1 7 1 7	ACYBZ	NKYTE	3	3.N.C 3.K.C 3.Y.V 3.T.C 3.E.V	2.0 1.5 1.3 1.75 0.8	ngut̪ʼɐ	1	0		
7802	Otomi	Otomanguean	IMMEDIATELY	is ar ora'ä	is_ar_ora'ä	i s + a r + o r a ʔ ɐ	1.0	Spanish	ora	7 3 9 7 5 9 7 5 7 1 7	XN_XN_XBYBZ	IS_AR_URAHE	3	3.I.V 3.S.c 3._._ 3.A.V 3.R.c 3._._ 3.U.V 3.R.C 3.A.V 3.H.C 3.E.V	1.5 0.8 0.0 1.5 0.8 0.0 1.5 1.75 1.3 1.75 0.8	is+ar+oraʔɐ	0	0		
9322	ImbaburaQuechua	Quechuan	IMMEDIATELY	ñapash	ñapash	ɲ a p a ʃ	0.0			4 7 1 7 3	AXBYN	NAPAS	1	1.N.C 1.A.V 1.P.C 1.A.V 1.S.c	2.0 1.5 1.75 1.3 0.8	ɲapaʃ	0	0		
10540	Wichi	Matacoan	IMMEDIATELY	yukfwajkwewet	yukfwajkwewet	y u k fʷ a x kʷ e w e t	0.0			7 7 1 3 7 3 1 7 6 7 1	XYBCYMBYBYN	YYKBAGKEWET	6	6.Y.V 6.Y.V 6.K.C 6.B.C 6.A.V 6.G.c 6.K.C 6.E.V 6.W.C 6.E.V 6.T.c	1.5 1.3 1.75 1.5 1.3 1.1 1.75 1.3 1.75 1.3 0.8	yukfʷaxkʷewet	0	0		
11811	Mapudungun	Araucanian	IMMEDIATELY	pürüm	pürüm	p ɨ ɻ ɨ m	0.0			1 7 5 7 4	AXBYN	PIRIM	2	2.P.C 2.I.V 2.R.C 2.I.V 2.M.c	2.0 1.5 1.75 1.3 0.8	pɨɻɨm	1	0		
1118	Spanish	Indo-European	IN FRONT OF	delantero	delantero	d e l a n t ɛ ɾ o				1 7 5 7 4 1 7 5 7	AXBYMBYBZ	TELANTERU	5	5.T.C 5.E.V 5.L.C 5.A.V 5.N.c 5.T.C 5.E.V 5.R.C 5.U.V	2.0 1.5 1.75 1.3 1.1 1.75 1.3 1.75 0.8	delantɛɾo	0	4249		
1119	Spanish	Indo-European	IN FRONT OF	delante	delante	d e l a n t e				1 7 5 7 4 1 7	AXBYMBZ	TELANTE	5	5.T.C 5.E.V 5.L.C 5.A.V 5.N.c 5.T.C 5.E.V	2.0 1.5 1.75 1.3 1.1 1.75 0.8	delante	1	4249		
2685	Yaqui	Uto-Aztecan	IN FRONT OF	bichapo	bichapo	b i tʃ a p o	0.0			1 7 1 7 1 7	AXBYBZ	PITAPU	7	7.P.C 7.I.V 7.T.C 7.A.V 7.P.C 7.U.V	2.0 1.5 1.75 1.3 1.75 0.8	bitʃapo	1	0		
4036	ZinacantanTzotzil	Mayan	IN FRONT OF	7elav	7elav	ʔ e l a v	0.0			1 7 5 7 3	AXBYN	HELAB	8	8.H.C 8.E.V 8.L.C 8.A.V 8.B.c	2.0 1.5 1.75 1.3 0.8	ʔelav	0	4249	Spanish	1118
4037	ZinacantanTzotzil	Mayan	IN FRONT OF	7ichonil	7ichonil	ʔ i tʃʰ o n i l	0.0			1 7 1 7 4 7 5	AXBYBYN	HITUNIL	8	8.H.C 8.I.V 8.T.C 8.U.V 8.N.C 8.I.V 8.L.c	2.0 1.5 1.75 1.3 1.75 1.3 0.8	ʔitʃʰonil	0	0		
5575	Qeqchi	Mayan	IN FRONT OF	chi ru	chi_ru	tʃ i + ɾ u	0.0			1 7 9 5 7	AX_AX	TI_RY	4	4.T.C 4.I.V 4._._ 4.R.C 4.Y.V	2.0 1.5 0.0 2.0 1.5	tʃi+ɾu	1	0		
7593	Otomi	Otomanguean	IN FRONT OF	'be̲t'o	'be̲t'o	ˀb æ t̪ʼ o	0.0			1 7 1 7	AXBZ	PETU	3	3.P.C 3.E.V 3.T.C 3.U.V	2.0 1.5 1.75 0.8	ˀbæt̪ʼo	1	0		
7594	Otomi	Otomanguean	IN FRONT OF	'be̲t'o nu	'be̲t'o_nu	ˀb æ t̪ʼ o + n u	0.0			1 7 1 7 9 4 7	AXBZ_AX	PETU_NY	3	3.P.C 3.E.V 3.T.C 3.U.V 3._._ 3.N.C 3.Y.V	2.0 1.5 1.75 0.8 0.0 2.0 1.5	ˀbæt̪ʼo+nu	0	0		
7595	Otomi	Otomanguean	IN FRONT OF	ir mo̲te nu	ir_mo̲te_nu	i r + m ə t̪ e + n u	0.0			7 5 9 4 7 1 7 9 4 7	XN_AXBZ_AX	IR_METE_NY	3	3.I.V 3.R.c 3._._ 3.M.C 3.E.V 3.T.C 3.E.V 3._._ 3.N.C 3.Y.V	1.5 0.8 0.0 2.0 1.5 1.75 0.8 0.0 2.0 1.5	ir+mət̪e+nu	0	0		
9213	ImbaburaQuechua	Quechuan	IN FRONT OF	ñaupak	ñaupak	ɲ a u p a k	0.0			4 7 7 1 7 1	AXYBYN	NAYPAK	1	1.N.C 1.A.V 1.Y.V 1.P.C 1.A.V 1.K.c	2.0 1.5 1.3 1.75 1.3 0.8	ɲaupak	0	0		
10420	Wichi	Matacoan	IN FRONT OF	tataylo’	tataylo’	t a t a j l o ʔ	0.0			1 7 1 7 6 5 7 1	AXBYMBYN	TATAJLUH	6	6.T.C 6.A.V 6.T.C 6.A.V 6.J.c 6.L.C 6.U.V 6.H.c	2.0 1.5 1.75 1.3 1.1 1.75 1.3 0.8	tatajloʔ	0	0		
11693	Mapudungun	Araucanian	IN FRONT OF	puñ mew	puñ_mew	p u ɲ + m e w	0.0			1 7 4 9 4 7 6	AXN_AXN	PYN_MEW	2	2.P.C 2.Y.V 2.N.c 2._._ 2.M.C 2.E.V 2.W.c	2.0 1.5 0.8 0.0 2.0 1.5 0.8	puɲ+mew	0	0		
11694	Mapudungun	Araucanian	IN FRONT OF	itrotripa	itrotripa	i ʈʂ o ʈʂ i p a	0.0			7 2 7 2 7 1 7	XBYBYBZ	ICUCIPA	2	2.I.V 2.C.C 2.U.V 2.C.C 2.I.V 2.P.C 2.A.V	1.5 1.75 1.3 1.75 1.3 1.75 0.8	iʈʂoʈʂipa	0	0		
1724	Spanish	Indo-European	INNOCENT	inocente	inocente	i n o s e n t e				7 4 7 3 7 4 1 7	XBYBYMBZ	INUSENTE	5	5.I.V 5.N.C 5.U.V 5.S.C 5.E.V 5.N.c 5.T.C 5.E.V	1.5 1.75 1.3 1.75 1.3 1.1 1.75 0.8	inosente	0	4258		
3167	Yaqui	Uto-Aztecan	INNOCENT	kaa inen ayukame	kaa_inen_ayukame	k aː + i n e n + a j u k a m e	0.0			1 7 9 7 4 7 4 9 7 6 7 1 7 4 7	AX_XBYN_XBYBYBZ	KA_INEN_AJYKAME	7	7.K.C 7.A.V 7._._ 7.I.V 7.N.C 7.E.V 7.N.c 7._._ 7.A.V 7.J.C 7.Y.V 7.K.C 7.A.V 7.M.C 7.E.V	2.0 1.5 0.0 1.5 1.75 1.3 0.8 0.0 1.5 1.75 1.3 1.75 1.3 1.75 0.8	kaː+inen+ajukame	0	0		
6198	Qeqchi	Mayan	INNOCENT	maak’a’ xmaak	maak’a’_xmaak	m aː kʼ a ʔ + ʃ m aː kʰ	0.0			4 7 1 7 1 9 3 4 7 1	AXBYN_ACXN	MAKAH_SMAK	4	4.M.C 4.A.V 4.K.C 4.A.V 4.H.c 4._._ 4.S.C 4.M.C 4.A.V 4.K.c	2.0 1.5 1.75 1.3 0.8 0.0 2.0 1.5 1.5 0.8	maːkʼaʔ+ʃmaːkʰ	0	0		
8421	Otomi	Otomanguean	INNOCENT	hogumui	hogumui	h o g u m u i	0.0			3 7 1 7 4 7 7	AXBYBYZ	HUKYMYI	3	3.H.C 3.U.V 3.K.C 3.Y.V 3.M.C 3.Y.V 3.I.V	2.0 1.5 1.75 1.3 1.75 1.3 0.8	hogumui	1	0		
8422	Otomi	Otomanguean	INNOCENT	hingi nts'oni	hingi_nts'oni	h i n g i + n tsʼ o n i	0.0			3 7 4 1 7 9 4 1 7 4 7	AXMBZ_ACYBZ	HINKI_NTUNI	3	3.H.C 3.I.V 3.N.c 3.K.C 3.I.V 3._._ 3.N.C 3.T.C 3.U.V 3.N.C 3.I.V	2.0 1.5 1.1 1.75 0.8 0.0 2.0 1.5 1.3 1.75 0.8	hingi+ntsʼoni	0	0		
9610	ImbaburaQuechua	Quechuan	INNOCENT	inusinti	inusinti	i n u s i n d i	1.0	Spanish	inocente	7 4 7 3 7 4 1 7	XBYBYMBZ	INYSINTI	1	1.I.V 1.N.C 1.Y.V 1.S.C 1.I.V 1.N.c 1.T.C 1.I.V	1.5 1.75 1.3 1.75 1.3 1.1 1.75 0.8	inusindi	0	4258	Spanish	1724
10836	Wichi	Matacoan	INNOCENT	lhajlatesa	lhajlatesa	lˠ a x l a t e s a	0.0			5 7 3 5 7 1 7 3 7	AXBCYBYBZ	LAGLATESA	6	6.L.C 6.A.V 6.G.C 6.L.C 6.A.V 6.T.C 6.E.V 6.S.C 6.A.V	2.0 1.5 1.75 1.5 1.3 1.75 1.3 1.75 0.8	lˠaxlatesa	0	0		
1120	Spanish	Indo-European	INSIDE	adentro	adentro	a ð e n t ɾ o				7 3 7 4 1 5 7	XBYMBCZ	ADENTRU	5	5.A.V 5.D.C 5.E.V 5.N.c 5.T.C 5.R.C 5.U.V	1.5 1.75 1.3 1.1 1.75 1.5 0.8	aðentɾo	0	0		
1121	Spanish	Indo-European	INSIDE	dentro	dentro	d e n t ɾ o				1 7 4 1 5 7	AXMBCZ	TENTRU	5	5.T.C 5.E.V 5.N.c 5.T.C 5.R.C 5.U.V	2.0 1.5 1.1 1.75 1.5 0.8	dentɾo	0	0		
2686	Yaqui	Uto-Aztecan	INSIDE	wajiwa	wajiwa	w a j i w a	0.0			6 7 6 7 6 7	AXBYBZ	WAJIWA	7	7.W.C 7.A.V 7.J.C 7.I.V 7.W.C 7.A.V	2.0 1.5 1.75 1.3 1.75 0.8	wajiwa	0	0		
4038	ZinacantanTzotzil	Mayan	INSIDE	`util	`util	ʔ u t i l	0.0			1 7 1 7 5	AXBYN	HYTIL	8	8.H.C 8.Y.V 8.T.C 8.I.V 8.L.c	2.0 1.5 1.75 1.3 0.8	ʔutil	0	0		
5576	Qeqchi	Mayan	INSIDE	sa'	sa'	s a ʔ	0.0			3 7 1	AXN	SAH	4	4.S.C 4.A.V 4.H.c	2.0 1.5 0.8	saʔ	0	0		
7596	Otomi	Otomanguean	INSIDE	nts’ogi	nts’ogi	n tsʼ o g i	0.0			4 1 7 1 7	ACYBZ	NTUKI	3	3.N.C 3.T.C 3.U.V 3.K.C 3.I.V	2.0 1.5 1.3 1.75 0.8	ntsʼogi	0	0		
9214	ImbaburaQuechua	Quechuan	INSIDE	uku (1)	uku	u k u	0.0			7 1 7	XBZ	YKY	1	1.Y.V 1.K.C 1.Y.V	1.5 1.75 0.8	uku	0	0		
10421	Wichi	Matacoan	INSIDE	ikfwi	ikfwi	i k fʷ i	0.0			7 1 3 7	XBCZ	IKBI	6	6.I.V 6.K.C 6.B.C 6.I.V	1.5 1.75 1.5 0.8	ikfʷi	0	0		
11695	Mapudungun	Araucanian	INSIDE	ponwi	ponwi	p o n w i	0.0			1 7 4 6 7	AXBCZ	PUNWI	2	2.P.C 2.U.V 2.N.C 2.W.C 2.I.V	2.0 1.5 1.75 1.5 0.8	ponwi	0	0		
416	Spanish	Indo-European	INTESTINES	intestinos	intestinos	i n t ɛ s t i n o s				7 4 1 7 3 1 7 4 7 3	XMBYMBYBYN	INTESTINUS	5	5.I.V 5.N.c 5.T.C 5.E.V 5.S.c 5.T.C 5.I.V 5.N.C 5.U.V 5.S.c	1.5 1.1 1.75 1.3 1.1 1.75 1.3 1.75 1.3 0.8	intɛstinos	0	0		
417	Spanish	Indo-European	INTESTINES	tripas	tripas	t ɾ i p a s				1 5 7 1 7 3	ACXBYN	TRIPAS	5	5.T.C 5.R.C 5.I.V 5.P.C 5.A.V 5.S.c	2.0 1.5 1.5 1.75 1.3 0.8	tɾipas	0	0		
2126	Yaqui	Uto-Aztecan	INTESTINES	siiam	siiam	s iː a m	0.0			3 7 7 4	AXYN	SIAM	7	7.S.C 7.I.V 7.A.V 7.M.c	2.0 1.5 1.3 0.8	siːam	0	0		
3543	ZinacantanTzotzil	Mayan	INTESTINES	bikil	bikil	ɓ i k i l	0.0			1 7 1 7 5	AXBYN	PIKIL	8	8.P.C 8.I.V 8.K.C 8.I.V 8.L.c	2.0 1.5 1.75 1.3 0.8	ɓikil	0	0		
3544	ZinacantanTzotzil	Mayan	INTESTINES	tzo7	tzo7	tsʰ o ʔ	0.0			2 7 1	AXN	CUH	8	8.C.C 8.U.V 8.H.c	2.0 1.5 0.8	tsʰoʔ	0	0		
4862	Qeqchi	Mayan	INTESTINES	k'amk'ot	k'amk'ot	k ʔ a m kʼ o tʰ	0.0			1 1 7 4 1 7 1	ACYMBYN	KHAMKUT	4	4.K.C 4.H.C 4.A.V 4.M.c 4.K.C 4.U.V 4.T.c	2.0 1.5 1.3 1.1 1.75 1.3 0.8	kʔamkʼotʰ	0	0		
4863	Qeqchi	Mayan	INTESTINES	sooyom	sooyom	s oː j o m	0.0			3 7 6 7 4	AXBYN	SUJUM	4	4.S.C 4.U.V 4.J.C 4.U.V 4.M.c	2.0 1.5 1.75 1.3 0.8	soːjom	0	0		
6719	Otomi	Otomanguean	INTESTINES	xefo	xefo	x e f o	0.0			3 7 3 7	AXBZ	GEBU	3	3.G.C 3.E.V 3.B.C 3.U.V	2.0 1.5 1.75 0.8	xefo	0	0		
8774	ImbaburaQuechua	Quechuan	INTESTINES	chunchuli	chunchuli	tʃ u n dʒ u l i	0.0			1 7 4 1 7 5 7	AXMBYBZ	TYNTYLI	1	1.T.C 1.Y.V 1.N.c 1.T.C 1.Y.V 1.L.C 1.I.V	2.0 1.5 1.1 1.75 1.3 1.75 0.8	tʃundʒuli	0	0		
9956	Wichi	Matacoan	INTESTINES	totkosley	totkosley	t o t k o s l e j	0.0			1 7 1 1 7 3 5 7 6	AXMBYBCYN	TUTKUSLEJ	6	6.T.C 6.U.V 6.T.c 6.K.C 6.U.V 6.S.C 6.L.C 6.E.V 6.J.c	2.0 1.5 1.1 1.75 1.3 1.75 1.5 1.3 0.8	totkoslej	0	0		
11228	Mapudungun	Araucanian	INTESTINES	küllche	küllche	k ɨ ʎ tʃ e	0.0			1 7 5 1 7	AXMBZ	KILTE	2	2.K.C 2.I.V 2.L.c 2.T.C 2.E.V	2.0 1.5 1.1 1.75 0.8	kɨʎtʃe	0	0		
909	Spanish	Indo-European	IRON	hierro	hierro	ɟ ʝ ɛ r o				1 3 7 5 7	ACXBZ	CSERU	5	5.C.C 5.S.C 5.E.V 5.R.C 5.U.V	2.0 1.5 1.5 1.75 0.8	ɟʝɛro	0	0		
2521	Yaqui	Uto-Aztecan	IRON	sisi’iwoki	sisi’iwoki	s i s i ʔ i w o k i	0.0			3 7 3 7 1 7 6 7 1 7	AXBYBYBYBZ	SISIHIWUKI	7	7.S.C 7.I.V 7.S.C 7.I.V 7.H.C 7.I.V 7.W.C 7.U.V 7.K.C 7.I.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 1.3 1.75 0.8	sisiʔiwoki	0	0		
5359	Qeqchi	Mayan	IRON	ch'iich'	ch'iich'	tʃʼ iː tʃʼ	0.0			1 7 1	AXN	TIT	4	4.T.C 4.I.V 4.T.c	2.0 1.5 0.8	tʃʼiːtʃʼ	1	0		
7330	Otomi	Otomanguean	IRON	bo̲jä	bo̲jä	b ə x ɐ	0.0			1 7 3 7	AXBZ	PEGE	3	3.P.C 3.E.V 3.G.C 3.E.V	2.0 1.5 1.75 0.8	bəxɐ	1	0		
7331	Otomi	Otomanguean	IRON	nzobujä	nzobujä	n z o b u x ɐ	0.0			4 3 7 1 7 3 7	ACYBYBZ	NSUPYGE	3	3.N.C 3.S.C 3.U.V 3.P.C 3.Y.V 3.G.C 3.E.V	2.0 1.5 1.3 1.75 1.3 1.75 0.8	nzobuxɐ	0	0		
7332	Otomi	Otomanguean	IRON	nzät'u̲bo̲jä	nzät'u̲bo̲jä	n z ɐ t̪ʼ u b ə x ɐ	0.0			4 3 7 1 7 1 7 3 7	ACYBYBYBZ	NSETYPEGE	3	3.N.C 3.S.C 3.E.V 3.T.C 3.Y.V 3.P.C 3.E.V 3.G.C 3.E.V	2.0 1.5 1.3 1.75 1.3 1.75 1.3 1.75 0.8	nzɐt̪ʼubəxɐ	0	0		
9087	ImbaburaQuechua	Quechuan	IRON	jirru	jirru	x i ʐ u	1.0	Spanish	hierro	3 7 3 7	AXBZ	GISY	1	1.G.C 1.I.V 1.S.C 1.Y.V	2.0 1.5 1.75 0.8	xiʐu	0	0		
10279	Wichi	Matacoan	IRON	lachinaj	lachinaj	l a tʃ i n a x	0.0			5 7 1 7 4 7 3	AXBYBYN	LATINAG	6	6.L.C 6.A.V 6.T.C 6.I.V 6.N.C 6.A.V 6.G.c	2.0 1.5 1.75 1.3 1.75 1.3 0.8	latʃinax	0	0		
16	Spanish	Indo-European	ISLAND	isla	isla	i s l a				7 3 5 7	XBCZ	ISLA	5	5.I.V 5.S.C 5.L.C 5.A.V	1.5 1.75 1.5 0.8	isla	0	0		
1781	Yaqui	Uto-Aztecan	ISLAND	chopo’oria	chopo’oria	tʃ o p o ʔ o r i a	0.0			1 7 1 7 1 7 5 7 7	AXBYBYBYZ	TUPUHURIA	7	7.T.C 7.U.V 7.P.C 7.U.V 7.H.C 7.U.V 7.R.C 7.I.V 7.A.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 1.3 0.8	tʃopoʔoria	0	0		
4480	Qeqchi	Mayan	ISLAND	xyampi ha’	xyampi_ha’	ʃ j a m p i + h a ʔ	0.0			3 6 7 4 1 7 9 3 7 1	ACXMBZ_AXN	SJAMPI_HAH	4	4.S.C 4.J.C 4.A.V 4.M.c 4.P.C 4.I.V 4._._ 4.H.C 4.A.V 4.H.c	2.0 1.5 1.5 1.1 1.75 0.8 0.0 2.0 1.5 0.8	ʃjampi+haʔ	0	0		
4481	Qeqchi	Mayan	ISLAND	ch’och’ sutsu chi ha’	ch’och’_sutsu_chi_ha’	tʃʼ o tʃʼ + s u ts u + tʃ i + h a ʔ	0.0			1 7 1 9 3 7 2 7 9 1 7 9 3 7 1	AXN_AXBZ_AX_AXN	TUT_SYCY_TI_HAH	4	4.T.C 4.U.V 4.T.c 4._._ 4.S.C 4.Y.V 4.C.C 4.Y.V 4._._ 4.T.C 4.I.V 4._._ 4.H.C 4.A.V 4.H.c	2.0 1.5 0.8 0.0 2.0 1.5 1.75 0.8 0.0 2.0 1.5 0.0 2.0 1.5 0.8	tʃʼotʃʼ+sutsu+tʃi+haʔ	0	0		
