ID	DOCULECT	LANGUAGE_FAMILY	CONCEPT	VALUE	FORM	TOKENS	DONOR_LANGUAGE	DONOR_VALUE	SOURCE_ID_	SOURCE_SCORE_	SOURCE_ID
12218	Wichi	Matacoan	OLD	thalokw	thalokw	tʰ a l o kʷ			2949	0.8288	
12219	Wichi	Matacoan	OLD	lawemek	lawemek	l a w e m e k			2949	0.8721	
13490	Mapudungun	Araucanian	OLD	fücha	fücha	f ɨ tʃ a			2949	0.6264	
13491	Mapudungun	Araucanian	OLD	kuse	kuse	k u s e			2949	0.6176	
144	Portuguese	Indo-European	OLD MAN	velho	velho	v ɛ ʎ u					
1822	Spanish	Indo-European	OLD MAN	anciano	anciano	a n s j a n o					
1823	Spanish	Indo-European	OLD MAN	hombre viejo	hombre_viejo	o m b ɾ e + β j e x o					
3565	Yaqui	Uto-Aztecan	OLD MAN	yoemyo’otui	yoemyo’otui	j o e m j o ʔ o t u i			1822	0.6825	
6277	Qeqchi	Mayan	OLD MAN	tiix	tiix	t iː ʃ	Ch’olan	*ti’ix	1822	0.7865	
8068	Otomi	Otomanguean	OLD MAN	xita (1)	xita	x i t̪ a			1822	0.7837	
8069	Otomi	Otomanguean	OLD MAN	pale	pale	p a l e	Spanish	padre	1823	0.8133	
10259	ImbaburaQuechua	Quechuan	OLD MAN	ruku runa	ruku_runa	ʐ u k u + ɾ u n a			1822	0.7933	
11413	Wichi	Matacoan	OLD MAN	hin’u wemek	hin’u_wemek	h i n ʔ u + w e m e k			1822	0.7453	
12678	Mapudungun	Araucanian	OLD MAN	fücha	fücha	f ɨ tʃ a			1823	0.7406	
146	Portuguese	Indo-European	OLD WOMAN	velha	velha	v ɛ ʎ ɐ					
1825	Spanish	Indo-European	OLD WOMAN	anciana	anciana	a n s j a n a					
1826	Spanish	Indo-European	OLD WOMAN	mujer vieja	mujer_vieja	m u x ɛ ɾ + β j e x a					
3567	Yaqui	Uto-Aztecan	OLD WOMAN	jamyo’ola	jamyo’ola	j a m j o ʔ o l a			1825	0.6622	
3568	Yaqui	Uto-Aztecan	OLD WOMAN	jamut yo’otui	jamut_yo’otui	j a m u t + j o ʔ o t u i			1826	0.7161	
5002	ZinacantanTzotzil	Mayan	OLD WOMAN	me7el	me7el	m e ʔ e l			1826	0.6333	
6280	Qeqchi	Mayan	OLD WOMAN	tiix	tiix	t iː ʃ	Ch’olan	*ti’ix	1825	0.7865	
8071	Otomi	Otomanguean	OLD WOMAN	txu (1)	txu	t̪ x u			1825	0.8894	
10261	ImbaburaQuechua	Quechuan	OLD WOMAN	paya warmi	paya_warmi	p a j a + w a ɾ m i			1826	0.7477	
11415	Wichi	Matacoan	OLD WOMAN	atsinha wemek	atsinha_wemek	a ts i n̥ a + w e m e k			1825	0.6213	
12682	Mapudungun	Araucanian	OLD WOMAN	kuse	kuse	k u s e			1825	0.6715	
12683	Mapudungun	Araucanian	OLD WOMAN	kushe	kushe	k u ʃ e			1825	0.6715	
135	Portuguese	Indo-European	OLDER BROTHER	irmão mais velho	irmão_mais_velho	i ʁ m ɐ̃ũ + m ai ʃ + v ɛ ʎ u					
1812	Spanish	Indo-European	OLDER BROTHER	hermano mayor	hermano_mayor	ɛ ɾ m a n o + m a ʝ o ɾ					
3557	Yaqui	Uto-Aztecan	OLDER BROTHER	sai	sai	s a i			1812	0.9077	
4991	ZinacantanTzotzil	Mayan	OLDER BROTHER	shibnelal	shibnelal	ʃ i ɓ n e l a l			1812	0.9036	
4992	ZinacantanTzotzil	Mayan	OLDER BROTHER	bankilal	bankilal	ɓ a n k i l a l			1812	0.8995	
6268	Qeqchi	Mayan	OLDER BROTHER	as	as	a s			1812	0.8654	
8054	Otomi	Otomanguean	OLDER BROTHER	dätä jwädä	dätä_jwädä	d ɐ t̪ ɐ + xʷ ɐ d ɐ			1812	0.7989	
8055	Otomi	Otomanguean	OLDER BROTHER	dätä ida̲	dätä_ida̲	d ɐ t̪ ɐ + i d ɔ			1812	0.7909	
10252	ImbaburaQuechua	Quechuan	OLDER BROTHER	ruku wawki	ruku_wawki	ʐ u k u + w a w k i			1812	0.8248	
11406	Wichi	Matacoan	OLDER BROTHER	tochila	tochila	t o tʃ i l a			1812	0.8769	
12663	Mapudungun	Araucanian	OLDER BROTHER	wünen peñi	wünen_peñi	w ɨ n e n + p e ɲ i			1812	0.7191	
12664	Mapudungun	Araucanian	OLDER BROTHER	wünen wentru lamngen	wünen_wentru_lamngen	w ɨ n e n + w e n ʈʂ u + l a m ŋ e n			1812	0.7800	
138	Portuguese	Indo-European	OLDER SISTER	irmã mais velha	irmã_mais_velha	i ʁ m ɐ̃ + m ai ʃ + v ɛ ʎ ɐ					
1815	Spanish	Indo-European	OLDER SISTER	hermana mayor	hermana_mayor	ɛ ɾ m a n a + m a ʝ o ɾ					
3560	Yaqui	Uto-Aztecan	OLDER SISTER	ako	ako	a k o			1815	0.8886	
4995	ZinacantanTzotzil	Mayan	OLDER SISTER	vishil	vishil	v i ʃ i l			1815	0.7280	
6271	Qeqchi	Mayan	OLDER SISTER	chaq’na’	chaq’na’	tʃ a qʼ n a ʔ			1815	0.8695	
8060	Otomi	Otomanguean	OLDER SISTER	dätä nju	dätä_nju	d ɐ t̪ ɐ + n x u			1815	0.8302	
8061	Otomi	Otomanguean	OLDER SISTER	dätä jujwe̲	dätä_jujwe̲	d ɐ t̪ ɐ + x u xʷ æ			1815	0.7438	
10255	ImbaburaQuechua	Quechuan	OLDER SISTER	paya ñaña	paya_ñaña	p a j a + ɲ a ɲ a			1815	0.7798	
11408	Wichi	Matacoan	OLDER SISTER	tochita	tochita	t o tʃ i t a			1815	0.8781	
12670	Mapudungun	Araucanian	OLDER SISTER	wünen lamngen	wünen_lamngen	w ɨ n e n + l a m ŋ e n			1815	0.7257	
12671	Mapudungun	Araucanian	OLDER SISTER	wünen zomo lamngen	wünen_zomo_lamngen	w ɨ n e n + z o m o + l a m ŋ e n			1815	0.7906	
583	Portuguese	Indo-European	OLIVE	azeitona	azeitona	a z ei t o n ɐ					
2275	Spanish	Indo-European	OLIVE	aceituna	aceituna	a s e i t u n a					
2276	Spanish	Indo-European	OLIVE	oliva	oliva	o l i β a					
3954	Yaqui	Uto-Aztecan	OLIVE	aseituuna	aseituuna	a s e i t uː n a	Spanish	aceituna	2275	0.0000	2275
6741	Qeqchi	Mayan	OLIVE	asetuna	asetuna	a s e t u n a	Spanish	aceituna	2275	0.0000	2275
10575	ImbaburaQuechua	Quechuan	OLIVE	asituna	asituna	a s i t u n a	Spanish	aceituna	2275	0.0200	2275
11759	Wichi	Matacoan	OLIVE	aceituna	aceituna	a c e i t u n a	Spanish	aceituna	2275	0.0800	2275
1682	Portuguese	Indo-European	OMEN	agouro	agouro	a ɡ o ɾ u					
1683	Portuguese	Indo-European	OMEN	presságio	presságio	p ɾ e s a ʒ j u					
3452	Spanish	Indo-European	OMEN	agüero	agüero	a ɣ w ɛ ɾ o					
3453	Spanish	Indo-European	OMEN	presagio	presagio	p ɾ e s a x j o					
4886	Yaqui	Uto-Aztecan	OMEN	eeri	eeri	eː r i			3452	0.5467	
7924	Qeqchi	Mayan	OMEN	xq’ehinkil	xq’ehinkil	ʃ qʼ e h i n k i l			3453	0.7143	
10164	Otomi	Otomanguean	OMEN	mprebeni	mprebeni	m p r e b e n i	Spanish	pre	3453	0.5669	
11321	ImbaburaQuechua	Quechuan	OMEN	chiki	chiki	tʃ i k i			3452	0.7262	
12540	Wichi	Matacoan	OMEN	tolhahwu	tolhahwu	t o lˠ a hʷ u			3453	0.7552	
13782	Mapudungun	Araucanian	OMEN	perimol	perimol	p e ɻ i m o l			3453	0.6455	
1166	Portuguese	Indo-European	ONE	um	um	ũ					
1167	Portuguese	Indo-European	ONE	uma	uma	u m ɐ					
2901	Spanish	Indo-European	ONE	uno	uno	u n o					
4445	Yaqui	Uto-Aztecan	ONE	wepulai	wepulai	w e p u l a i			2901	0.8284	
4446	Yaqui	Uto-Aztecan	ONE	uno	uno	u n o	Spanish	uno	2901	0.0000	2901
5795	ZinacantanTzotzil	Mayan	ONE	hun	hun	h u n			2901	0.4359	
7383	Qeqchi	Mayan	ONE	jun	jun	x u n			2901	0.4359	
9408	Otomi	Otomanguean	ONE	n'aha	n'aha	n ʔ a h a			2901	0.7346	
10962	ImbaburaQuechua	Quechuan	ONE	shuk	shuk	ʃ u k			2901	0.8291	
12179	Wichi	Matacoan	ONE	unu	unu	u n u	Spanish	uno	2901	0.0500	2901
13447	Mapudungun	Araucanian	ONE	kiñe	kiñe	k i ɲ e			2901	0.3046	
1203	Portuguese	Indo-European	ONLY	só	só	s ɔ					
1204	Portuguese	Indo-European	ONLY	somente	somente	s o m ẽ tʃ i					
2935	Spanish	Indo-European	ONLY	solo	solo	s o l o					
2936	Spanish	Indo-European	ONLY	solamente	solamente	s o l a m e n t e					
4489	Yaqui	Uto-Aztecan	ONLY	jiba	jiba	j i b a			2935	0.7667	
5821	ZinacantanTzotzil	Mayan	ONLY	k’ahom	k’ahom	kʼ a h o m			2936	0.7210	
5822	ZinacantanTzotzil	Mayan	ONLY	naka	naka	n a k a			2935	0.7333	
5823	ZinacantanTzotzil	Mayan	ONLY	pu*ro	pu*ro	pʰ u u ɾ o	Spanish	puro	2935	0.5667	
7428	Qeqchi	Mayan	ONLY	ka'aj wi', ka’j wi’	ka'aj_wi'	k a ʔ a x + w i ʔ			2935	0.8583	
7429	Qeqchi	Mayan	ONLY	yal	yal	j a l			2935	0.5524	
9452	Otomi	Otomanguean	ONLY	ho̲nse̲	ho̲nse̲	h ə n s æ			2936	0.5783	
9453	Otomi	Otomanguean	ONLY	ho̲nt'ä	ho̲nt'ä	h ə n t̪ʼ ɐ			2936	0.4329	
9454	Otomi	Otomanguean	ONLY	ho̲ntho	ho̲ntho	h ə n θ o			2936	0.5238	
9455	Otomi	Otomanguean	ONLY	ho̲ndu̲'bu̲	ho̲ndu̲'bu̲	h ə n d u ˀb u			2936	0.5520	
10990	ImbaburaQuechua	Quechuan	ONLY	-lla	-lla	ʒ a			2935	0.4342	
12208	Wichi	Matacoan	ONLY	ts’ilak	ts’ilak	ts ʔ i l a k			2935	0.4981	
13478	Mapudungun	Araucanian	ONLY	kiñen	kiñen	k i ɲ e n			2936	0.7224	
1096	Portuguese	Indo-European	OPEN	abrir	abrir	a b ɾ i ʁ					
1097	Portuguese	Indo-European	OPEN	aberto	aberto	a b ɛ ʁ t u					
2830	Spanish	Indo-European	OPEN	abrir	abrir	a β ɾ i ɾ					
4390	Yaqui	Uto-Aztecan	OPEN	etapo	etapo	e t a p o			2830	0.7549	
5736	ZinacantanTzotzil	Mayan	OPEN	ham	ham	h a m			2830	0.9349	
7284	Qeqchi	Mayan	OPEN	jaqok	jaqok	x a q o kʰ			2830	0.8385	
7285	Qeqchi	Mayan	OPEN	tehok	tehok	t e h o kʰ			2830	0.8635	
9318	Otomi	Otomanguean	OPEN	xoki	xoki	x o k i			2830	0.8308	
9319	Otomi	Otomanguean	OPEN	yaki	yaki	j a k i			2830	0.8022	
9320	Otomi	Otomanguean	OPEN	zo̲t'e	zo̲t'e	z ə t̪ʼ e			2830	0.8527	
10914	ImbaburaQuechua	Quechuan	OPEN	pascana	pascana	p a s c a n a			2830	0.8348	
12129	Wichi	Matacoan	OPEN	iwum	iwum	i w u m			2830	0.6264	
13397	Mapudungun	Araucanian	OPEN	nülan	nülan	n ɨ l a n			2830	0.7635	
252	Portuguese	Indo-European	OPOSSUM	sarigüê	sarigüê	s a ɾ i ɡ e					
253	Portuguese	Indo-European	OPOSSUM	gambá	gambá	ɡ ɐ̃ b a					
1947	Spanish	Indo-European	OPOSSUM	zarigüeya	zarigüeya	s a ɾ i ɣ w e ʝ a					
3672	Yaqui	Uto-Aztecan	OPOSSUM	takwaachi	takwaachi	t a k w aː tʃ i	Nahuatl	tlacuachi, tlacuatzin	1947	0.5065	
5088	ZinacantanTzotzil	Mayan	OPOSSUM	7uch	7uch	ʔ u tʃʰ			1947	0.8534	
6387	Qeqchi	Mayan	OPOSSUM	aj uch	aj_uch	a x + u tʃ			1947	0.8623	
6388	Qeqchi	Mayan	OPOSSUM	b’aqlaq xul	b’aqlaq_xul	ɓ a q l a q + ʃ u l			1947	0.8329	
8244	Otomi	Otomanguean	OPOSSUM	däzu̲	däzu̲	d ɐ z u			1947	0.6854	
8245	Otomi	Otomanguean	OPOSSUM	mezu̲	mezu̲	m e z u			1947	0.7215	
10345	ImbaburaQuechua	Quechuan	OPOSSUM	rapusa	rapusa	ʐ a p u s a	Spanish	raposa	1947	0.4281	
11501	Wichi	Matacoan	OPOSSUM	lap’i	lap’i	l a p ʔ i			1947	0.7664	
1455	Portuguese	Indo-European	OR	ou	ou	ou					
3213	Spanish	Indo-European	OR	o	o	o					
4706	Yaqui	Uto-Aztecan	OR	o	o	o	Spanish	o	3213	0.0000	3213
7710	Qeqchi	Mayan	OR	maraj ut	maraj_ut	m a ɾ a x + u tʰ			3213	1.0000	
9818	Otomi	Otomanguean	OR	wa (2)	wa	w a			3213	0.6615	
9819	Otomi	Otomanguean	OR	wage	wage	w a g e			3213	0.8791	
9820	Otomi	Otomanguean	OR	o (2)	o	o	Spanish	o	3213	0.0000	3213
11178	ImbaburaQuechua	Quechuan	OR	o	o	o	Spanish	o	3213	0.0000	3213
12396	Wichi	Matacoan	OR	wuyche	wuyche	w u j tʃ e			3213	0.9214	
13664	Mapudungun	Araucanian	OR	kam	kam	k a m			3213	0.8000	
653	Portuguese	Indo-European	ORNAMENT	adorno	adorno	a d ɔ ʁ n u					
654	Portuguese	Indo-European	ORNAMENT	enfeite	enfeite	ẽ f ei tʃ i					
2344	Spanish	Indo-European	ORNAMENT	adorno	adorno	a ð o ɾ n o					
2345	Spanish	Indo-European	ORNAMENT	ornato	ornato	o ɾ n a t o					
4029	Yaqui	Uto-Aztecan	ORNAMENT	arorno	arorno	a r o r n o	Spanish	adorno	2344	0.2222	2344
8688	Otomi	Otomanguean	ORNAMENT	nk'a'mi	nk'a'mi	n kʼ a ˀm i			2345	0.6896	
11813	Wichi	Matacoan	ORNAMENT	tohenettsek	tohenettsek	t o h e n e t t s e k			2345	0.5545	
13089	Mapudungun	Araucanian	ORNAMENT	peshkiñ	peshkiñ	p e ʃ k i ɲ			2344	0.6178	
174	Portuguese	Indo-European	ORPHAN	órfão	órfão	ɔ ʁ f ɐ̃ũ					
175	Portuguese	Indo-European	ORPHAN	órfã	órfã	ɔ ʁ f ɐ̃					
1855	Spanish	Indo-European	ORPHAN	huérfano	huérfano	w ɛ ɾ f a n o					
1856	Spanish	Indo-European	ORPHAN	huérfana	huérfana	w ɛ ɾ f a n a					
3608	Yaqui	Uto-Aztecan	ORPHAN	leepe	leepe	l eː p e	Spanish	lépero	1855	0.7186	
5024	ZinacantanTzotzil	Mayan	ORPHAN	me7on	me7on	m e ʔ o n			1855	0.6534	
6310	Qeqchi	Mayan	ORPHAN	neb’a’	neb’a’	n e ɓ a ʔ			1855	0.6923	
8105	Otomi	Otomanguean	ORPHAN	hyoya	hyoya	h j o j a			1856	0.8672	
10287	ImbaburaQuechua	Quechuan	ORPHAN	wajcha (2)	wajcha	w a x tʃ a			1855	0.6510	
11436	Wichi	Matacoan	ORPHAN	wajtsi	wajtsi	w a x ts i	Spanish	huacho	1855	0.6672	
11437	Wichi	Matacoan	ORPHAN	chipena	chipena	tʃ i p e n a			1856	0.4369	
12724	Mapudungun	Araucanian	ORPHAN	kuñifall	kuñifall	k u ɲ i f a ʎ			1855	0.7063	
12725	Mapudungun	Araucanian	ORPHAN	wachol	wachol	w a tʃ o l	Quechua	wakcha	1855	0.6502	
998	Portuguese	Indo-European	OUTRIGGER	jangada	jangada	ʒ ɐ̃ ɡ a d ɐ					
2715	Spanish	Indo-European	OUTRIGGER	batanga	batanga	b a t a n g a					
4307	Yaqui	Uto-Aztecan	OUTRIGGER	batanka	batanka	b a t a n k a	Spanish	batanga	2715	0.0000	2715
7183	Qeqchi	Mayan	OUTRIGGER	jukub’	jukub’	x u k u ɓ			2715	0.7028	
9190	Otomi	Otomanguean	OUTRIGGER	k'a'mi	k'a'mi	k ʔ a ˀm i			2715	0.8615	
1075	Portuguese	Indo-European	OUTSIDE	fora	fora	f ɔ ɾ ɐ					
2805	Spanish	Indo-European	OUTSIDE	afuera	afuera	a f w ɛ ɾ a					
2806	Spanish	Indo-European	OUTSIDE	fuera	fuera	f w ɛ ɾ a					
2807	Spanish	Indo-European	OUTSIDE	exterior	exterior	ɛ k s t ɛ ɾ j o ɾ					
4370	Yaqui	Uto-Aztecan	OUTSIDE	pa’aku	pa’aku	p a ʔ a k u			2806	0.7258	
5722	ZinacantanTzotzil	Mayan	OUTSIDE	pana	pana	pʰ a n a			2806	0.5978	
7260	Qeqchi	Mayan	OUTSIDE	chi rix	chi_rix	tʃ i + ɾ i ʃ			2806	0.8442	
9280	Otomi	Otomanguean	OUTSIDE	nthi	nthi	n θ i			2806	0.9302	
10898	ImbaburaQuechua	Quechuan	OUTSIDE	kanlla	kanlla	k a n ʒ a			2807	0.7873	
12105	Wichi	Matacoan	OUTSIDE	ihi alhu	ihi_alhu	i h i + a lˠ u			2806	0.7904	
13379	Mapudungun	Araucanian	OUTSIDE	wekuntu	wekuntu	w e k u n t u			2807	0.6562	
527	Portuguese	Indo-European	OVEN	forno	forno	f ɔ ʁ n u					
2223	Spanish	Indo-European	OVEN	horno	horno	o ɾ n o					
3909	Yaqui	Uto-Aztecan	OVEN	joona	joona	j oː n a	Spanish	horno	2223	0.4154	
5331	ZinacantanTzotzil	Mayan	OVEN	horno	horno	h o ɾ n o	Spanish	horno	2223	0.1604	2223
6680	Qeqchi	Mayan	OVEN	oorn	oorn	oː ɾ n	Spanish	horno	2223	0.2364	2223
8545	Otomi	Otomanguean	OVEN	nthu	nthu	n θ u			2223	0.6657	
8546	Otomi	Otomanguean	OVEN	nt’ut’i	nt’ut’i	n t̪ʼ u t̪ʼ i			2223	0.8000	
8547	Otomi	Otomanguean	OVEN	ornu	ornu	o r n u	Spanish	horno	2223	0.0333	2223
10536	ImbaburaQuechua	Quechuan	OVEN	jurnu	jurnu	x u ɾ n u	Spanish	horno	2223	0.2176	2223
11723	Wichi	Matacoan	OVEN	wuy’uhi	wuy’uhi	w u j ʔ u h i			2223	0.8778	
12998	Mapudungun	Araucanian	OVEN	rono	rono	ɻ o n o	Spanish	horno	2223	0.3205	
1045	Portuguese	Indo-European	OWE	dever	dever	d e v e ʁ					
2767	Spanish	Indo-European	OWE	deber	deber	d e β ɛ ɾ					
4345	Yaqui	Uto-Aztecan	OWE	wikiria	wikiria	w i k i r i a			2767	0.6163	
7227	Qeqchi	Mayan	OWE	k'asok	k'asok	k ʔ a s o kʰ			2767	0.8564	
9244	Otomi	Otomanguean	OWE	tu (2)	tu	t̪ u			2767	0.5762	
10875	ImbaburaQuechua	Quechuan	OWE	dibina	dibina	d i b i n a	Spanish	deber	2767	0.4480	
12082	Wichi	Matacoan	OWE	lacheyjonhat	lacheyjonhat	l a tʃ e j x o n̥ a t			2767	0.8122	
13355	Mapudungun	Araucanian	OWE	zefen	zefen	z e f e n	Spanish	deber	2767	0.4500	
246	Portuguese	Indo-European	OWL	mocho	mocho	m ɔ ʃ u					
247	Portuguese	Indo-European	OWL	coruja	coruja	k o ɾ u ʒ ɐ					
1942	Spanish	Indo-European	OWL	lechuza	lechuza	l e tʃ u s a					
1943	Spanish	Indo-European	OWL	buho	buho	b u o					
3668	Yaqui	Uto-Aztecan	OWL	muu’u	muu’u	m uː ʔ u			1942	0.6779	
5078	ZinacantanTzotzil	Mayan	OWL	kushkush	kushkush	k u ʃ k u sʰ			1942	0.6194	
5079	ZinacantanTzotzil	Mayan	OWL	7ichin	7ichin	ʔ i tʃʰ i n			1942	0.5891	
6382	Qeqchi	Mayan	OWL	joob’aq	joob’aq	x oː ɓ a qʰ			1943	0.6867	
6383	Qeqchi	Mayan	OWL	warom	warom	w a ɾ o m			1942	0.8244	
8230	Otomi	Otomanguean	OWL	tukru	tukru	t̪ u k r u			1942	0.6507	
8231	Otomi	Otomanguean	OWL	pu̲xjwai	pu̲xjwai	p u x xʷ a i			1943	0.5133	
8232	Otomi	Otomanguean	OWL	letxusa	letxusa	l e t̪ x u s a	Spanish	lechuza	1942	0.1185	1942
10341	ImbaburaQuechua	Quechuan	OWL	chushij	chushij	tʃ u ʃ i x			1942	0.4715	
11494	Wichi	Matacoan	OWL	sinalhchu’	sinalhchu’	s i n a lˠ tʃ u ʔ			1942	0.5839	
11495	Wichi	Matacoan	OWL	wuk’u	wuk’u	w u k ʔ u	Quechua	juku	1942	0.7249	
11496	Wichi	Matacoan	OWL	chilechakw	chilechakw	tʃ i l e tʃ a kʷ			1942	0.5000	
11497	Wichi	Matacoan	OWL	amyolo	amyolo	a m j o l o			1942	0.7675	
12791	Mapudungun	Araucanian	OWL	pekeñ	pekeñ	p e k e ɲ			1943	0.5762	
1010	Portuguese	Indo-European	OWN	possuir	possuir	p o s ui ʁ					
2727	Spanish	Indo-European	OWN	poseer	poseer	p o s e ɛ ɾ					
2728	Spanish	Indo-European	OWN	tener	tener	t e n ɛ ɾ					
4319	Yaqui	Uto-Aztecan	OWN	jippue	jippue	j i p p u e			2727	0.7967	
7192	Qeqchi	Mayan	OWN	eechanink	eechanink	eː tʃ a n i n kʰ			2728	0.5109	
9201	Otomi	Otomanguean	OWN	pets'i	pets'i	p e tsʼ i			2727	0.4659	
9202	Otomi	Otomanguean	OWN	'ñehe	'ñehe	ˀɲ e h e			2727	0.6154	
10851	ImbaburaQuechua	Quechuan	OWN	charina (2)	charina	tʃ a ɾ i n a			2728	0.4226	
12056	Wichi	Matacoan	OWN	hiw’en (2)	hiw’en	h i w ʔ e n			2727	0.7077	
13330	Mapudungun	Araucanian	OWN	nien	nien	n i e n			2728	0.6817	
205	Portuguese	Indo-European	OX	boi	boi	b oi					
1890	Spanish	Indo-European	OX	buey	buey	b w e i					
3630	Yaqui	Uto-Aztecan	OX	boes	boes	b o e s	Spanish	buey	1890	0.4923	
5044	ZinacantanTzotzil	Mayan	OX	wey	wey	w e j	Spanish	buey	1890	0.4862	
6338	Qeqchi	Mayan	OX	b’ooyx	b’ooyx	ɓ oː j ʃ	Spanish	buey	1890	0.5987	
8172	Otomi	Otomanguean	OX	boi	boi	b o i	Spanish	buey	1890	0.3462	
10307	ImbaburaQuechua	Quechuan	OX	buyi	buyi	b u j i	Spanish	buey	1890	0.5706	
11457	Wichi	Matacoan	OX	weyis	weyis	w e j i s	Spanish	bueyes	1890	0.6651	
12749	Mapudungun	Araucanian	OX	manshun	manshun	m a n ʃ u n	Spanish	manso	1890	0.9754	
1001	Portuguese	Indo-European	PADDLE	remo	remo	ʁ ɛ m u					
2718	Spanish	Indo-European	PADDLE	remo corto	remo_corto	r e m o + k o ɾ t o					
4310	Yaqui	Uto-Aztecan	PADDLE	ilitchi reemom	ilitchi_reemom	i l i t tʃ i + r eː m o m	Spanish	remo	2718	0.7226	
7187	Qeqchi	Mayan	PADDLE	paleta	paleta	p a l e t a	Spanish	paleta	2718	0.7097	
9192	Otomi	Otomanguean	PADDLE	nt'e̲ñha̲i	nt'e̲ñha̲i	n t̪ʼ æ ɲʰ ɔ i			2718	0.8860	
12049	Wichi	Matacoan	PADDLE	tsalanacha	tsalanacha	ts a l a n a tʃ a	Spanish	chalana	2718	0.6763	
1361	Portuguese	Indo-European	PAIN	dor	dor	d o ʁ					
3099	Spanish	Indo-European	PAIN	dolor	dolor	d o l o ɾ					
4625	Yaqui	Uto-Aztecan	PAIN	ko’oko	ko’oko	k o ʔ o k o			3099	0.7774	
5940	ZinacantanTzotzil	Mayan	PAIN	k’ushul	k’ushul	kʼ u ʃ u l			3099	0.7000	
5941	ZinacantanTzotzil	Mayan	PAIN	moch’	moch’	m o tʃʼ			3099	0.9124	
7610	Qeqchi	Mayan	PAIN	ra	ra	r a			3099	0.8545	
9662	Otomi	Otomanguean	PAIN	xi’ñu̲	xi’ñu̲	x i ʔ ɲ u			3099	0.8808	
9663	Otomi	Otomanguean	PAIN	u̲ñä	u̲ñä	u ɲ ɐ			3099	0.7974	
9664	Otomi	Otomanguean	PAIN	u̲hmi	u̲hmi	u h m i			3099	0.8747	
9665	Otomi	Otomanguean	PAIN	u̲ts'i (2)	u̲ts'i	u tsʼ i			3099	0.7718	
9666	Otomi	Otomanguean	PAIN	u̲'ye̲	u̲'ye̲	u ˀj æ			3099	0.7974	
9667	Otomi	Otomanguean	PAIN	u̲ts'afi	u̲ts'afi	u tsʼ a f i			3099	0.6923	
9668	Otomi	Otomanguean	PAIN	u̲da̲	u̲da̲	u d ɔ			3099	0.7128	
9669	Otomi	Otomanguean	PAIN	u̲wa	u̲wa	u w a			3099	0.7974	
9670	Otomi	Otomanguean	PAIN	u̲ñähmu	u̲ñähmu	u ɲ ɐ h m u			3099	0.8543	
11106	ImbaburaQuechua	Quechuan	PAIN	nanai	nanai	n a n a i			3099	0.8088	
12321	Wichi	Matacoan	PAIN	oytaj	oytaj	o j t a x			3099	0.8115	
13591	Mapudungun	Araucanian	PAIN	kutran	kutran	k u ʈʂ a n			3099	0.8000	
905	Portuguese	Indo-European	PAINT (PIGMENTS)	tinta	tinta	tʃ ĩ t ɐ					
2619	Spanish	Indo-European	PAINT (PIGMENTS)	pintura	pintura	p i n t u ɾ a					
4222	Yaqui	Uto-Aztecan	PAINT (PIGMENTS)	yokia	yokia	j o k i a			2619	0.8851	
5595	ZinacantanTzotzil	Mayan	PAINT (PIGMENTS)	bon	bon	ɓ o n			2619	0.5558	
7063	Qeqchi	Mayan	PAINT (PIGMENTS)	b’on	b’on	ɓ o n			2619	0.5558	
9037	Otomi	Otomanguean	PAINT (PIGMENTS)	njät’i (2)	njät’i	n x ɐ t̪ʼ i			2619	0.6462	
9038	Otomi	Otomanguean	PAINT (PIGMENTS)	njät’i (1)	njät’i	n x ɐ t̪ʼ i			2619	0.6462	
10783	ImbaburaQuechua	Quechuan	PAINT (PIGMENTS)	tiñi	tiñi	t i ɲ i	Spanish	teñir	2619	0.6425	
11975	Wichi	Matacoan	PAINT (PIGMENTS)	pintula	pintula	p i n t u l a	Spanish	pintura	2619	0.1091	2619
13255	Mapudungun	Araucanian	PAINT (PIGMENTS)	pintura	pintura	p i n t u ɻ a	Spanish	pintura	2619	0.0000	2619
906	Portuguese	Indo-European	PAINTING	pintar	pintar	p ĩ t a ʁ					
2620	Spanish	Indo-European	PAINTING	pintar	pintar	p i n t a ɾ					
4223	Yaqui	Uto-Aztecan	PAINTING	yoka	yoka	j o k a			2620	0.8596	
5596	ZinacantanTzotzil	Mayan	PAINTING	bon	bon	ɓ o n			2620	0.5108	
7064	Qeqchi	Mayan	PAINTING	b’onok	b’onok	ɓ o n o kʰ			2620	0.4479	
9039	Otomi	Otomanguean	PAINTING	kät'i kuhu	kät'i_kuhu	k ɐ t̪ʼ i + k u h u			2620	0.7580	
9040	Otomi	Otomanguean	PAINTING	kots'i kuhu	kots'i_kuhu	k o tsʼ i + k u h u			2620	0.7762	
10784	ImbaburaQuechua	Quechuan	PAINTING	tiñina	tiñina	t i ɲ i n a	Spanish	teñir	2620	0.6567	
11976	Wichi	Matacoan	PAINTING	pinta	pinta	p i n t a	Spanish	pintá	2620	0.1453	2620
13256	Mapudungun	Araucanian	PAINTING	pintan	pintan	p i n t a n	Spanish	pintar	2620	0.2000	2620
1208	Portuguese	Indo-European	PAIR	par	par	p a ʁ					
2940	Spanish	Indo-European	PAIR	par	par	p a ɾ					
4493	Yaqui	Uto-Aztecan	PAIR	woi	woi	w o i			2940	0.7192	
7434	Qeqchi	Mayan	PAIR	sumal	sumal	s u m a l			2940	0.8130	
