ID	DOCULECT	LANGUAGE_FAMILY	CONCEPT	VALUE	FORM	TOKENS	BORROWED_SCORE	DONOR_LANGUAGE	DONOR_VALUE	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	SOURCE_LANGUAGE	SOURCE_ID	DET_STATUS
8770	ImbaburaQuechua	Quechuan	LUNG	yurak shungu	yurak_shungu	j u ɾ a k + ʃ u ŋ g u	0.0			6 7 5 7 1 9 3 7 4 1 7	AXBYN_AXMBZ	JYRAK_SYNKY	1	1.J.C 1.Y.V 1.R.C 1.A.V 1.K.c 1._._ 1.S.C 1.Y.V 1.N.c 1.K.C 1.Y.V	2.0 1.5 1.75 1.3 0.8 0.0 2.0 1.5 1.1 1.75 0.8	juɾak+ʃuŋgu	0			tn
9951	Wichi	Matacoan	LUNG	toyalhhis	toyalhhis	t o j a l̥ h i s	0.0			1 7 6 7 5 3 7 3	AXBYMBYN	TUJALHIS	6	6.T.C 6.U.V 6.J.C 6.A.V 6.L.c 6.H.C 6.I.V 6.S.c	2.0 1.5 1.75 1.3 1.1 1.75 1.3 0.8	tojal̥his	0			tn
11223	Mapudungun	Araucanian	LUNG	poṉon	poṉon	p o n̪ o n	0.0			1 7 4 7 4	AXBYN	PUNUN	2	2.P.C 2.U.V 2.N.C 2.U.V 2.N.c	2.0 1.5 1.75 1.3 0.8	pon̪on	0	Spanish	410	fp
1494	Spanish	Indo-European	MAD	loco	loco	l o k o				5 7 1 7	AXBZ	LUKU	5	5.L.C 5.U.V 5.K.C 5.U.V	2.0 1.5 1.75 0.8	loko	0			
1495	Spanish	Indo-European	MAD	insano	insano	i n s a n o				7 4 3 7 4 7	XMBYBZ	INSANU	5	5.I.V 5.N.c 5.S.C 5.A.V 5.N.C 5.U.V	1.5 1.1 1.75 1.3 1.75 0.8	insano	0			
2993	Yaqui	Uto-Aztecan	MAD	kaa suak	kaa_suak	k aː + s u a k	0.0			1 7 9 3 7 7 1	AX_AXYN	KA_SYAK	7	7.K.C 7.A.V 7._._ 7.S.C 7.Y.V 7.A.V 7.K.c	2.0 1.5 0.0 2.0 1.5 1.3 0.8	kaː+suak	0			tn
5995	Qeqchi	Mayan	MAD	wax ru	wax_ru	w a ʃ + ɾ u	0.75	Ch’olti’	wax	6 7 3 9 5 7	AXN_AX	WAS_RY	4	4.W.C 4.A.V 4.S.c 4._._ 4.R.C 4.Y.V	2.0 1.5 0.8 0.0 2.0 1.5	waʃ+ɾu	0			tn
5996	Qeqchi	Mayan	MAD	look	look	l oː kʰ	1.0	Spanish	loco	5 7 1	AXN	LUK	4	4.L.C 4.U.V 4.K.c	2.0 1.5 0.8	loːkʰ	0	Spanish	1494	tp
5997	Qeqchi	Mayan	MAD	kaan ru	kaan_ru	k aː n + ɾ u	0.0			1 7 4 9 5 7	AXN_AX	KAN_RY	4	4.K.C 4.A.V 4.N.c 4._._ 4.R.C 4.Y.V	2.0 1.5 0.8 0.0 2.0 1.5	kaːn+ɾu	0			tn
8076	Otomi	Otomanguean	MAD	'be̲mfeni	'be̲mfeni	ˀb æ m f e n i	0.0			1 7 4 3 7 4 7	AXMBYBZ	PEMBENI	3	3.P.C 3.E.V 3.M.c 3.B.C 3.E.V 3.N.C 3.I.V	2.0 1.5 1.1 1.75 1.3 1.75 0.8	ˀbæmfeni	1			tn
8077	Otomi	Otomanguean	MAD	dondo	dondo	d o n d o	1.0	Spanish	tonto	1 7 4 1 7	AXMBZ	TUNTU	3	3.T.C 3.U.V 3.N.c 3.T.C 3.U.V	2.0 1.5 1.1 1.75 0.8	dondo	1			fn
9469	ImbaburaQuechua	Quechuan	MAD	yuyay chingashka	yuyay_chingashka	j u j a j + tʃ i ŋ g a ʃ k a	0.0			6 7 6 7 6 9 1 7 4 1 7 3 1 7	AXBYN_AXMBYMBZ	JYJAJ_TINKASKA	1	1.J.C 1.Y.V 1.J.C 1.A.V 1.J.c 1._._ 1.T.C 1.I.V 1.N.c 1.K.C 1.A.V 1.S.c 1.K.C 1.A.V	2.0 1.5 1.75 1.3 0.8 0.0 2.0 1.5 1.1 1.75 1.3 1.1 1.75 0.8	jujaj+tʃiŋgaʃka	0			tn
10686	Wichi	Matacoan	MAD	amekwe	amekwe	a m e kʷ e	0.0			7 4 7 1 7	XBYBZ	AMEKE	6	6.A.V 6.M.C 6.E.V 6.K.C 6.E.V	1.5 1.75 1.3 1.75 0.8	amekʷe	0			tn
11954	Mapudungun	Araucanian	MAD	wezwez	wezwez	w e z w e z	0.0			6 7 3 6 7 3	AXBCYN	WESWES	2	2.W.C 2.E.V 2.S.C 2.W.C 2.E.V 2.S.c	2.0 1.5 1.75 1.5 1.3 0.8	wezwez	0			tn
11955	Mapudungun	Araucanian	MAD	pofo	pofo	p o f o	0.0			1 7 3 7	AXBZ	PUBU	2	2.P.C 2.U.V 2.B.C 2.U.V	2.0 1.5 1.75 0.8	pofo	0			tn
1761	Spanish	Indo-European	MAGIC	brujería	brujería	b ɾ u x ɛ ɾ i a				1 5 7 3 7 5 7 7	ACXBYBYZ	PRYGERIA	5	5.P.C 5.R.C 5.Y.V 5.G.C 5.E.V 5.R.C 5.I.V 5.A.V	2.0 1.5 1.5 1.75 1.3 1.75 1.3 0.8	bɾuxɛɾia	0			
1762	Spanish	Indo-European	MAGIC	hechicería	hechicería	e tʃ i s ɛ ɾ i a				7 1 7 3 7 5 7 7	XBYBYBYZ	ETISERIA	5	5.E.V 5.T.C 5.I.V 5.S.C 5.E.V 5.R.C 5.I.V 5.A.V	1.5 1.75 1.3 1.75 1.3 1.75 1.3 0.8	etʃisɛɾia	0			
3197	Yaqui	Uto-Aztecan	MAGIC	yee sisibowame	yee_sisibowame	j eː + s i s i b o w a m e	0.0			6 7 9 3 7 3 7 1 7 6 7 4 7	AX_AXBYBYBYBZ	JE_SISIPUWAME	7	7.J.C 7.E.V 7._._ 7.S.C 7.I.V 7.S.C 7.I.V 7.P.C 7.U.V 7.W.C 7.A.V 7.M.C 7.E.V	2.0 1.5 0.0 2.0 1.5 1.75 1.3 1.75 1.3 1.75 1.3 1.75 0.8	jeː+sisibowame	0			tn
6234	Qeqchi	Mayan	MAGIC	tuul	tuul	t uː l	0.0			1 7 5	AXN	TYL	4	4.T.C 4.Y.V 4.L.c	2.0 1.5 0.8	tuːl	0			tn
8473	Otomi	Otomanguean	MAGIC	t'ete	t'ete	t̪ʼ e t̪ e	0.0			1 7 1 7	AXBZ	TETE	3	3.T.C 3.E.V 3.T.C 3.E.V	2.0 1.5 1.75 0.8	t̪ʼet̪e	0			tn
9634	ImbaburaQuechua	Quechuan	MAGIC	brujyana	brujyana	b ɾ u x j a n a	1.0	Spanish	bruja	1 5 7 3 6 7 4 7	ACXBCYBZ	PRYGJANA	1	1.P.C 1.R.C 1.Y.V 1.G.C 1.J.C 1.A.V 1.N.C 1.A.V	2.0 1.5 1.5 1.75 1.5 1.3 1.75 0.8	bɾuxjana	0	Spanish	1761	tp
10855	Wichi	Matacoan	MAGIC	iwelanhat mayek	iwelanhat_mayek	i w e l a n̥ a t + m a j e k	0.0			7 6 7 5 7 4 7 1 9 4 7 6 7 1	XBYBYBYN_AXBYN	IWELANAT_MAJEK	6	6.I.V 6.W.C 6.E.V 6.L.C 6.A.V 6.N.C 6.A.V 6.T.c 6._._ 6.M.C 6.A.V 6.J.C 6.E.V 6.K.c	1.5 1.75 1.3 1.75 1.3 1.75 1.3 0.8 0.0 2.0 1.5 1.75 1.3 0.8	iwelan̥at+majek	0			tn
12096	Mapudungun	Araucanian	MAGIC	kalkutun	kalkutun	k a l k u t u n	0.75	Quechua	qarqu	1 7 5 1 7 1 7 4	AXMBYBYN	KALKYTYN	2	2.K.C 2.A.V 2.L.c 2.K.C 2.Y.V 2.T.C 2.Y.V 2.N.c	2.0 1.5 1.1 1.75 1.3 1.75 1.3 0.8	kalkutun	0			tn
1763	Spanish	Indo-European	MAGICIAN	brujo	brujo	b ɾ u x o				1 5 7 3 7	ACXBZ	PRYGU	5	5.P.C 5.R.C 5.Y.V 5.G.C 5.U.V	2.0 1.5 1.5 1.75 0.8	bɾuxo	0			
1764	Spanish	Indo-European	MAGICIAN	bruja	bruja	b ɾ u x a				1 5 7 3 7	ACXBZ	PRYGA	5	5.P.C 5.R.C 5.Y.V 5.G.C 5.A.V	2.0 1.5 1.5 1.75 0.8	bɾuxa	0			
1765	Spanish	Indo-European	MAGICIAN	hechicero	hechicero	e tʃ i s ɛ ɾ o				7 1 7 3 7 5 7	XBYBYBZ	ETISERU	5	5.E.V 5.T.C 5.I.V 5.S.C 5.E.V 5.R.C 5.U.V	1.5 1.75 1.3 1.75 1.3 1.75 0.8	etʃisɛɾo	0			
3198	Yaqui	Uto-Aztecan	MAGICIAN	yee sisibome	yee_sisibome	j eː + s i s i b o m e	0.0			6 7 9 3 7 3 7 1 7 4 7	AX_AXBYBYBZ	JE_SISIPUME	7	7.J.C 7.E.V 7._._ 7.S.C 7.I.V 7.S.C 7.I.V 7.P.C 7.U.V 7.M.C 7.E.V	2.0 1.5 0.0 2.0 1.5 1.75 1.3 1.75 1.3 1.75 0.8	jeː+sisibome	0			tn
4463	ZinacantanTzotzil	Mayan	MAGICIAN	pukuh	pukuh	pʰ u k u h	0.0			1 7 1 7 3	AXBYN	PYKYH	8	8.P.C 8.Y.V 8.K.C 8.Y.V 8.H.c	2.0 1.5 1.75 1.3 0.8	pʰukuh	1			tn
4464	ZinacantanTzotzil	Mayan	MAGICIAN	h7ak’-chamel	h7ak’-chamel	h ʔ a kʼ + tʃʰ a m e l	0.0			3 1 7 1 9 1 7 4 7 5	ACYN_AXBYN	HHAK_TAMEL	8	8.H.C 8.H.C 8.A.V 8.K.c 8._._ 8.T.C 8.A.V 8.M.C 8.E.V 8.L.c	2.0 1.5 1.3 0.8 0.0 2.0 1.5 1.75 1.3 0.8	hʔakʼ+tʃʰamel	0			tn
4465	ZinacantanTzotzil	Mayan	MAGICIAN	htuch’7ora	htuch’7ora	h t u tʃʼ ʔ o ɾ a	0.0			3 1 7 1 1 7 5 7	ACYMBYBZ	HTYTHURA	8	8.H.C 8.T.C 8.Y.V 8.T.c 8.H.C 8.U.V 8.R.C 8.A.V	2.0 1.5 1.3 1.1 1.75 1.3 1.75 0.8	htutʃʼʔoɾa	0			tn
4466	ZinacantanTzotzil	Mayan	MAGICIAN	htuch’kantela	htuch’kantela	h t u tʃʼ k a n t e l a	0.0			3 1 7 1 1 7 4 1 7 5 7	ACYMBYMBYBZ	HTYTKANTELA	8	8.H.C 8.T.C 8.Y.V 8.T.c 8.K.C 8.A.V 8.N.c 8.T.C 8.E.V 8.L.C 8.A.V	2.0 1.5 1.3 1.1 1.75 1.3 1.1 1.75 1.3 1.75 0.8	htutʃʼkantela	0			tn
6235	Qeqchi	Mayan	MAGICIAN	awasinel	awasinel	a w a s i n e l	0.0			7 6 7 3 7 4 7 5	XBYBYBYN	AWASINEL	4	4.A.V 4.W.C 4.A.V 4.S.C 4.I.V 4.N.C 4.E.V 4.L.c	1.5 1.75 1.3 1.75 1.3 1.75 1.3 0.8	awasinel	0			tn
6236	Qeqchi	Mayan	MAGICIAN	tuulanel	tuulanel	t uː l a n e l	0.0			1 7 5 7 4 7 5	AXBYBYN	TYLANEL	4	4.T.C 4.Y.V 4.L.C 4.A.V 4.N.C 4.E.V 4.L.c	2.0 1.5 1.75 1.3 1.75 1.3 0.8	tuːlanel	0			tn
8474	Otomi	Otomanguean	MAGICIAN	ndo̲zne	ndo̲zne	n d ə z n e	0.0			4 1 7 3 4 7	ACYBCZ	NTESNE	3	3.N.C 3.T.C 3.E.V 3.S.C 3.N.C 3.E.V	2.0 1.5 1.3 1.75 1.5 0.8	ndəzne	0			tn
8475	Otomi	Otomanguean	MAGICIAN	tsuzne	tsuzne	ts u z n e	0.0			2 7 3 4 7	AXBCZ	CYSNE	3	3.C.C 3.Y.V 3.S.C 3.N.C 3.E.V	2.0 1.5 1.75 1.5 0.8	tsuzne	0			tn
8476	Otomi	Otomanguean	MAGICIAN	'ñete	'ñete	ˀɲ e t̪ e	0.0			4 7 1 7	AXBZ	NETE	3	3.N.C 3.E.V 3.T.C 3.E.V	2.0 1.5 1.75 0.8	ˀɲet̪e	0			tn
8477	Otomi	Otomanguean	MAGICIAN	'ñete 'be̲hñä	'ñete_'be̲hñä	ˀɲ e t̪ e + ˀb æ h ɲ ɐ	0.0			4 7 1 7 9 1 7 3 4 7	AXBZ_AXBCZ	NETE_PEHNE	3	3.N.C 3.E.V 3.T.C 3.E.V 3._._ 3.P.C 3.E.V 3.H.C 3.N.C 3.E.V	2.0 1.5 1.75 0.8 0.0 2.0 1.5 1.75 1.5 0.8	ˀɲet̪e+ˀbæhɲɐ	0			tn
8478	Otomi	Otomanguean	MAGICIAN	'ñete 'ño̲ho̲	'ñete_'ño̲ho̲	ˀɲ e t̪ e + ˀɲ ə h ə	0.0			4 7 1 7 9 4 7 3 7	AXBZ_AXBZ	NETE_NEHE	3	3.N.C 3.E.V 3.T.C 3.E.V 3._._ 3.N.C 3.E.V 3.H.C 3.E.V	2.0 1.5 1.75 0.8 0.0 2.0 1.5 1.75 0.8	ˀɲet̪e+ˀɲəhə	0			tn
9635	ImbaburaQuechua	Quechuan	MAGICIAN	bruju	bruju	b ɾ u x u	1.0	Spanish	brujo	1 5 7 3 7	ACXBZ	PRYGY	1	1.P.C 1.R.C 1.Y.V 1.G.C 1.Y.V	2.0 1.5 1.5 1.75 0.8	bɾuxu	0	Spanish	1763	tp
10856	Wichi	Matacoan	MAGICIAN	hayawe	hayawe	h a j a w e	0.0			3 7 6 7 6 7	AXBYBZ	HAJAWE	6	6.H.C 6.A.V 6.J.C 6.A.V 6.W.C 6.E.V	2.0 1.5 1.75 1.3 1.75 0.8	hajawe	0			tn
12097	Mapudungun	Araucanian	MAGICIAN	kalku	kalku	k a l k u	0.75	Quechua	qarqu	1 7 5 1 7	AXMBZ	KALKY	2	2.K.C 2.A.V 2.L.c 2.K.C 2.Y.V	2.0 1.5 1.1 1.75 0.8	kalku	0			tn
17	Spanish	Indo-European	MAINLAND	continente	continente	k o n t i n e n t e				1 7 4 1 7 4 7 4 1 7	AXMBYBYMBZ	KUNTINENTE	5	5.K.C 5.U.V 5.N.c 5.T.C 5.I.V 5.N.C 5.E.V 5.N.c 5.T.C 5.E.V	2.0 1.5 1.1 1.75 1.3 1.75 1.3 1.1 1.75 0.8	kontinente	0			
18	Spanish	Indo-European	MAINLAND	tierra firme	tierra_firme	t j ɛ r a + f i ɾ m e				1 6 7 5 7 9 3 7 5 4 7	ACXBZ_AXMBZ	TJERA_BIRME	5	5.T.C 5.J.C 5.E.V 5.R.C 5.A.V 5._._ 5.B.C 5.I.V 5.R.c 5.M.C 5.E.V	2.0 1.5 1.5 1.75 0.8 0.0 2.0 1.5 1.1 1.75 0.8	tjɛra+fiɾme	0			
1782	Yaqui	Uto-Aztecan	MAINLAND	kontinente	kontinente	k o n t i n e n t e	1.0	Spanish	continente	1 7 4 1 7 4 7 4 1 7	AXMBYBYMBZ	KUNTINENTE	7	7.K.C 7.U.V 7.N.c 7.T.C 7.I.V 7.N.C 7.E.V 7.N.c 7.T.C 7.E.V	2.0 1.5 1.1 1.75 1.3 1.75 1.3 1.1 1.75 0.8	kontinente	0	Spanish	17	tp
4482	Qeqchi	Mayan	MAINLAND	kontineent	kontineent	k o n t i n eː n tʰ	1.0	Spanish	continente	1 7 4 1 7 4 7 4 1	AXMBYBYLN	KUNTINENT	4	4.K.C 4.U.V 4.N.c 4.T.C 4.I.V 4.N.C 4.E.V 4.N.c 4.T.c	2.0 1.5 1.1 1.75 1.3 1.75 1.3 1.1 0.8	kontineːntʰ	0	Spanish	17	tp
6257	Otomi	Otomanguean	MAINLAND	ximhai	ximhai	x i mʰ a i	0.0			3 7 4 7 7	AXBYZ	GIMAI	3	3.G.C 3.I.V 3.M.C 3.A.V 3.I.V	2.0 1.5 1.75 1.3 0.8	ximʰai	0			tn
6258	Otomi	Otomanguean	MAINLAND	hai	hai	h a i	0.0			3 7 7	AXZ	HAI	3	3.H.C 3.A.V 3.I.V	2.0 1.5 0.8	hai	1			tn
10876	Mapudungun	Araucanian	MAINLAND	mapu	mapu	m a p u	0.0			4 7 1 7	AXBZ	MAPY	2	2.M.C 2.A.V 2.P.C 2.Y.V	2.0 1.5 1.75 0.8	mapu	1			tn
785	Spanish	Indo-European	MAIZE	maíz	maíz	m a i s				4 7 7 3	AXYN	MAIS	5	5.M.C 5.A.V 5.I.V 5.S.c	2.0 1.5 1.3 0.8	mais	0			
2431	Yaqui	Uto-Aztecan	MAIZE	bachi	bachi	b a tʃ i	0.0			1 7 1 7	AXBZ	PATI	7	7.P.C 7.A.V 7.T.C 7.I.V	2.0 1.5 1.75 0.8	batʃi	0			tn
3814	ZinacantanTzotzil	Mayan	MAIZE	7ishim	7ishim	ʔ i ʃ i m	0.0			1 7 3 7 4	AXBYN	HISIM	8	8.H.C 8.I.V 8.S.C 8.I.V 8.M.c	2.0 1.5 1.75 1.3 0.8	ʔiʃim	0			tn
5228	Qeqchi	Mayan	MAIZE	ixim	ixim	i ʃ i m	0.0			7 3 7 4	XBYN	ISIM	4	4.I.V 4.S.C 4.I.V 4.M.c	1.5 1.75 1.3 0.8	iʃim	0			tn
7143	Otomi	Otomanguean	MAIZE	de̲thä	de̲thä	d æ θ ɐ	0.0			1 7 3 7	AXBZ	TEDE	3	3.T.C 3.E.V 3.D.C 3.E.V	2.0 1.5 1.75 0.8	dæθɐ	0			tn
7144	Otomi	Otomanguean	MAIZE	thä	thä	θ ɐ	0.0			3 7	AX	DE	3	3.D.C 3.E.V	2.0 1.5	θɐ	0			tn
9013	ImbaburaQuechua	Quechuan	MAIZE	sara	sara	s a ɾ a	0.0			3 7 5 7	AXBZ	SARA	1	1.S.C 1.A.V 1.R.C 1.A.V	2.0 1.5 1.75 0.8	saɾa	0			tn
10200	Wichi	Matacoan	MAIZE	siputka	siputka	s i p u t k a	0.0			3 7 1 7 1 1 7	AXBYMBZ	SIPYTKA	6	6.S.C 6.I.V 6.P.C 6.Y.V 6.T.c 6.K.C 6.A.V	2.0 1.5 1.75 1.3 1.1 1.75 0.8	siputka	0			tn
11486	Mapudungun	Araucanian	MAIZE	uwa	uwa	u w a	0.0			7 6 7	XBZ	YWA	2	2.Y.V 2.W.C 2.A.V	1.5 1.75 0.8	uwa	0			tn
195	Spanish	Indo-European	MALE (OF ANIMAL)	masculino	masculino	m a s k u l i n o				4 7 3 1 7 5 7 4 7	AXMBYBYBZ	MASKYLINU	5	5.M.C 5.A.V 5.S.c 5.K.C 5.Y.V 5.L.C 5.I.V 5.N.C 5.U.V	2.0 1.5 1.1 1.75 1.3 1.75 1.3 1.75 0.8	maskulino	0			
196	Spanish	Indo-European	MALE (OF ANIMAL)	macho	macho	m a tʃ o				4 7 1 7	AXBZ	MATU	5	5.M.C 5.A.V 5.T.C 5.U.V	2.0 1.5 1.75 0.8	matʃo	1			
1939	Yaqui	Uto-Aztecan	MALE (OF ANIMAL)	o’ou	o’ou	o ʔ o u	0.0			7 1 7 7	XBYZ	UHUY	7	7.U.V 7.H.C 7.U.V 7.Y.V	1.5 1.75 1.3 0.8	oʔou	1			tn
3353	ZinacantanTzotzil	Mayan	MALE (OF ANIMAL)	tot _______________	tot________________	t o t	0.0			1 7 1	AXN	TUT	8	8.T.C 8.U.V 8.T.c	2.0 1.5 0.8	tot	0			tn
4645	Qeqchi	Mayan	MALE (OF ANIMAL)	k’ol	k’ol	kʼ o l	0.0			1 7 5	AXN	KUL	4	4.K.C 4.U.V 4.L.c	2.0 1.5 0.8	kʼol	0			tn
6478	Otomi	Otomanguean	MALE (OF ANIMAL)	ndo̲	ndo̲	n d ə	0.0			4 1 7	ACZ	NTE	3	3.N.C 3.T.C 3.E.V	2.0 1.5 0.8	ndə	1			tn
8616	ImbaburaQuechua	Quechuan	MALE (OF ANIMAL)	kari	kari	k a ɾ i	0.0			1 7 5 7	AXBZ	KARI	1	1.K.C 1.A.V 1.R.C 1.I.V	2.0 1.5 1.75 0.8	kaɾi	1			tn
9768	Wichi	Matacoan	MALE (OF ANIMAL)	asnak	asnak	a s n a k	0.0			7 3 4 7 1	XBCYN	ASNAK	6	6.A.V 6.S.C 6.N.C 6.A.V 6.K.c	1.5 1.75 1.5 1.3 0.8	asnak	0			tn
11058	Mapudungun	Araucanian	MALE (OF ANIMAL)	wentru	wentru	w e n ʈʂ u	0.0			6 7 4 2 7	AXMBZ	WENCY	2	2.W.C 2.E.V 2.N.c 2.C.C 2.Y.V	2.0 1.5 1.1 1.75 0.8	wenʈʂu	1			tn
11059	Mapudungun	Araucanian	MALE (OF ANIMAL)	alka	alka	a l k a	0.0			7 5 1 7	XMBZ	ALKA	2	2.A.V 2.L.c 2.K.C 2.A.V	1.5 1.1 1.75 0.8	alka	0			tn
101	Spanish	Indo-European	MALE (OF PERSON)	varón	varón	b a ɾ o n				1 7 5 7 4	AXBYN	PARUN	5	5.P.C 5.A.V 5.R.C 5.U.V 5.N.c	2.0 1.5 1.75 1.3 0.8	baɾon	0			
102	Spanish	Indo-European	MALE (OF PERSON)	macho	macho	m a tʃ o				4 7 1 7	AXBZ	MATU	5	5.M.C 5.A.V 5.T.C 5.U.V	2.0 1.5 1.75 0.8	matʃo	0			
1848	Yaqui	Uto-Aztecan	MALE (OF PERSON)	o’ou	o’ou	o ʔ o u	0.0			7 1 7 7	XBYZ	UHUY	7	7.U.V 7.H.C 7.U.V 7.Y.V	1.5 1.75 1.3 0.8	oʔou	1			tn
4555	Qeqchi	Mayan	MALE (OF PERSON)	teelom	teelom	t eː l o m	0.75	Ch’olan	*tehlom	1 7 5 7 4	AXBYN	TELUM	4	4.T.C 4.E.V 4.L.C 4.U.V 4.M.c	2.0 1.5 1.75 1.3 0.8	teːlom	1			tn
6341	Otomi	Otomanguean	MALE (OF PERSON)	‘ño̲ho̲	‘ño̲ho̲	ˀɲ ə h ə	0.0			4 7 3 7	AXBZ	NEHE	3	3.N.C 3.E.V 3.H.C 3.E.V	2.0 1.5 1.75 0.8	ˀɲəhə	1			tn
8548	ImbaburaQuechua	Quechuan	MALE (OF PERSON)	kari (2)	kari	k a ɾ i	0.0			1 7 5 7	AXBZ	KARI	1	1.K.C 1.A.V 1.R.C 1.I.V	2.0 1.5 1.75 0.8	kaɾi	1			tn
9705	Wichi	Matacoan	MALE (OF PERSON)	hin’u	hin’u	h i n ʔ u	0.0			3 7 4 1 7	AXMBZ	HINHY	6	6.H.C 6.I.V 6.N.c 6.H.C 6.Y.V	2.0 1.5 1.1 1.75 0.8	hinʔu	1			tn
10950	Mapudungun	Araucanian	MALE (OF PERSON)	wentru	wentru	w e n ʈʂ u	0.0			6 7 4 2 7	AXMBZ	WENCY	2	2.W.C 2.E.V 2.N.c 2.C.C 2.Y.V	2.0 1.5 1.1 1.75 0.8	wenʈʂu	1			tn
225	Spanish	Indo-European	MALE GOAT	chivo	chivo	tʃ i β o				1 7 3 7	AXBZ	TIBU	5	5.T.C 5.I.V 5.B.C 5.U.V	2.0 1.5 1.75 0.8	tʃiβo	0			
226	Spanish	Indo-European	MALE GOAT	macho cabrío	macho_cabrío	m a tʃ o + k a β ɾ i o				4 7 1 7 9 1 7 3 5 7 7	AXBZ_AXBCYZ	MATU_KABRIU	5	5.M.C 5.A.V 5.T.C 5.U.V 5._._ 5.K.C 5.A.V 5.B.C 5.R.C 5.I.V 5.U.V	2.0 1.5 1.75 0.8 0.0 2.0 1.5 1.75 1.5 1.3 0.8	matʃo+kaβɾio	0			
1959	Yaqui	Uto-Aztecan	MALE GOAT	kabaa	kabaa	k a b aː	1.0	Spanish	cabra	1 7 1 7	AXBZ	KAPA	7	7.K.C 7.A.V 7.P.C 7.A.V	2.0 1.5 1.75 0.8	kabaː	1			fn
4669	Qeqchi	Mayan	MALE GOAT	chib’aat	chib’aat	tʃ i ɓ aː tʰ	1.0	Spanish	chivo	1 7 1 7 1	AXBYN	TIPAT	4	4.T.C 4.I.V 4.P.C 4.A.V 4.T.c	2.0 1.5 1.75 1.3 0.8	tʃiɓaːtʰ	0	Spanish	225	tp
6511	Otomi	Otomanguean	MALE GOAT	ndo̲t'äxi	ndo̲t'äxi	n d ə t̪ʼ ɐ x i	0.0			4 1 7 1 7 3 7	ACYBYBZ	NTETEGI	3	3.N.C 3.T.C 3.E.V 3.T.C 3.E.V 3.G.C 3.I.V	2.0 1.5 1.3 1.75 1.3 1.75 0.8	ndət̪ʼɐxi	0			tn
8635	ImbaburaQuechua	Quechuan	MALE GOAT	chita	chita	tʃ i t a	0.75	Unidentified		1 7 1 7	AXBZ	TITA	1	1.T.C 1.I.V 1.T.C 1.A.V	2.0 1.5 1.75 0.8	tʃita	1	Spanish	225	fp
9788	Wichi	Matacoan	MALE GOAT	kaila asnak	kaila_asnak	k a i l a + a s n a k	1.0	Spanish	cabra	1 7 7 5 7 9 7 3 4 7 1	AXYBZ_XBCYN	KAILA_ASNAK	6	6.K.C 6.A.V 6.I.V 6.L.C 6.A.V 6._._ 6.A.V 6.S.C 6.N.C 6.A.V 6.K.c	2.0 1.5 1.3 1.75 0.8 0.0 1.5 1.75 1.5 1.3 0.8	kaila+asnak	0			fn
11080	Mapudungun	Araucanian	MALE GOAT	kapüra	kapüra	k a p ɨ ɻ a	1.0	Spanish	cabra	1 7 1 7 5 7	AXBYBZ	KAPIRA	2	2.K.C 2.A.V 2.P.C 2.I.V 2.R.C 2.A.V	2.0 1.5 1.75 1.3 1.75 0.8	kapɨɻa	1			fn
11081	Mapudungun	Araucanian	MALE GOAT	chifu	chifu	tʃ i f u	1.0	Spanish	chivo	1 7 3 7	AXBZ	TIBY	2	2.T.C 2.I.V 2.B.C 2.Y.V	2.0 1.5 1.75 0.8	tʃifu	0	Spanish	225	tp
99	Spanish	Indo-European	MAN	hombre	hombre	o m b ɾ e				7 4 1 5 7	XMBCZ	UMPRE	5	5.U.V 5.M.c 5.P.C 5.R.C 5.E.V	1.5 1.1 1.75 1.5 0.8	ombɾe	0			
1846	Yaqui	Uto-Aztecan	MAN	o’ou	o’ou	o ʔ o u	0.0			7 1 7 7	XBYZ	UHUY	7	7.U.V 7.H.C 7.U.V 7.Y.V	1.5 1.75 1.3 0.8	oʔou	0			tn
3281	ZinacantanTzotzil	Mayan	MAN	mol	mol	m o l	0.0			4 7 5	AXN	MUL	8	8.M.C 8.U.V 8.L.c	2.0 1.5 0.8	mol	0			tn
3282	ZinacantanTzotzil	Mayan	MAN	vinik	vinik	v i n i k	0.0			3 7 4 7 1	AXBYN	BINIK	8	8.B.C 8.I.V 8.N.C 8.I.V 8.K.c	2.0 1.5 1.75 1.3 0.8	vinik	0			tn
4552	Qeqchi	Mayan	MAN	teelom	teelom	t eː l o m	0.75	Ch’olan	*tehlom	1 7 5 7 4	AXBYN	TELUM	4	4.T.C 4.E.V 4.L.C 4.U.V 4.M.c	2.0 1.5 1.75 1.3 0.8	teːlom	0			tn
4553	Qeqchi	Mayan	MAN	winq	winq	w i n qʰ	0.0			6 7 4 1	AXLN	WINK	4	4.W.C 4.I.V 4.N.c 4.K.c	2.0 1.5 1.1 0.8	winqʰ	0			tn
6339	Otomi	Otomanguean	MAN	'ño̲ho̲	'ño̲ho̲	ˀɲ ə h ə	0.0			4 7 3 7	AXBZ	NEHE	3	3.N.C 3.E.V 3.H.C 3.E.V	2.0 1.5 1.75 0.8	ˀɲəhə	0			tn
8546	ImbaburaQuechua	Quechuan	MAN	kari (1)	kari	k a ɾ i	0.0			1 7 5 7	AXBZ	KARI	1	1.K.C 1.A.V 1.R.C 1.I.V	2.0 1.5 1.75 0.8	kaɾi	0			tn
